Gene1,Gene2,label
HNF1B,SRF,0
NIPBL,WDR11,1
NR1H3,ATG5,1
EOMES,ZCCHC4,0
KDM1A,FAM133B,1
ATF3,UTP3,1
NUP98,COPS7B,0
BCOR,GATA4,0
USF1,ZNF207,1
TET2,PDE4D,0
NR5A2,FOXA1,0
DNMT3B,PALB2,1
RYBP,KDM5B,0
ASXL1,GNAI2,0
DDX20,WDR36,0
SIRT6,VTA1,1
TET1,TRAPPC3,0
KDM4A,CCDC92,1
ATF2,WDFY2,0
ZNF76,SSNA1,1
ZNF76,NMBR,0
BACH1,TAF7,0
RBBP5,CEP120,1
ZNF3,TAF7,0
TCF4,SSNA1,1
SP4,ACCS,1
DCP1A,AR,0
CTBP2,CCDC150,0
DMAP1,BCL11A,0
HNRNPH1,MRPS23,0
ZFP42,AHCYL1,0
RAD21,PARK7,1
KDM5A,TET1,0
REST,WWC2,1
LEF1,WDR36,0
RYBP,EARS2,1
CDK12,FOXA1,0
FOS,SOX2,0
NR5A2,OGDH,0
HEY1,OTX2,0
MXI1,SIRT6,1
BRD3,TACC2,1
TAF7,GPN3,1
RYBP,GBA,0
SIRT6,PES1,0
DDX5,PDE4DIP,0
ZFP42,TFAP2C,1
SMAD4,TUFM,1
HDAC2,BCAR3,1
KDM1A,TWISTNB,0
ZNF143,RANGAP1,1
RFX5,CBWD5,0
HNF4A,CTBP2,0
TCF4,FOXH1,0
AFF1,UBR4,1
TP63,YY1,1
NFYC,OTX2,0
MAX,PRICKLE1,1
SUZ12,IGHMBP2,1
TET1,MRPL39,1
SRF,DNAJC6,1
HAND2,EEF1A1,0
TET2,SSBP2,1
KAT5,NFYC,0
FOXA2,USPL1,1
SNAI2,SEC62,0
AFF1,EEF1A1,1
FOXN3,TAF2,0
SMAD2,SERP1,1
KDM5B,IFRD2,1
ZNF143,NPAS4,1
NUP153,TFAP2A,0
TAF2,AURKAIP1,0
KLF5,PCNA,1
THAP11,TMEM101,1
NR2F1,HIST1H4J,0
MLLT3,AMOTL2,0
HDAC6,NFX1,0
KDM5A,KDM2B,0
PDX1,GTPBP10,0
FOSL1,SMAD4,0
HNRNPH1,THAP5,1
BRD2,ZNF3,1
PALB2,NOLC1,0
SIRT6,UCHL1,0
GFI1B,RFX5,0
NUP153,RPL26,0
EOMES,CAPS2,0
LEF1,USP15,0
NUP153,INTS5,0
HSF1,GPN3,1
SIX5,EFCAB7,1
ZNF207,LUC7L2,1
SMAD3,WDR11,1
RYBP,KDM5B,0
LEF1,NAA38,0
NR1H3,TMEM9,0
PAX7,IPO13,0
NR2F1,PGAP2,1
JMJD1C,SOCS4,1
LEF1,COPS2,1
MLLT3,MLLT3,1
KDM1A,CCNC,1
PDX1,MPHOSPH10,0
SP4,CAPS2,1
MYC,BRIX1,1
SMAD1,MTRNR2L6,0
KDM5B,PPIL4,1
SAP30,GEMIN7,1
ZFP91,CAMLG,0
SNAI2,TBPL1,0
UBTF,DENR,1
ZBTB40,KBTBD6,0
POU5F1,MDM2,1
HAND2,MEST,0
DMAP1,EPC1,0
USF1,COPS7B,1
SIRT6,TCF4,0
STAT3,C12orf73,0
RFX5,GARS,0
TP63,CATSPERD,1
KDM2B,MRPL39,1
ZFP42,TRIP4,1
TBL1X,BOLA2,0
ZNF3,SEC13,1
SAP30,KCTD5,1
THAP11,KDM2B,0
ZNF207,INTS12,0
BRD1,BRD3,0
HAND2,DNAJB9,0
AR,DAB1,1
BACH1,MCOLN1,0
RBPJ,PCNA,1
TFAP2C,JMJD1C,1
SIRT6,SLC25A4,0
KDM3A,THAP2,0
SIRT6,TBPL1,0
TP53,MAPK1IP1L,1
DNMT3B,SMAD3,0
TAF7,KLF5,0
RYBP,TEAD4,0
ZNF3,CTDP1,1
ASXL1,MRPL24,0
RBM39,SP4,0
BRD1,BANP,0
BRD1,WDR36,0
AFF1,FASTKD5,0
SMAD3,EZH2,1
GFI1B,ANAPC13,0
SNAI2,SSNA1,1
TAF2,FRA10AC1,1
SMC1A,SAR1B,1
ZBTB40,TBL1X,1
EOMES,POU5F1,0
INTS12,JUN,0
CDC73,NOP14,0
PHF8,UBR4,1
SNAI2,PSMD3,1
FOXP1,MTRNR2L10,0
YAP1,GBA,1
SOX9,USF1,1
WRNIP1,ZMPSTE24,0
YAP1,RPL37,1
SMAD3,FOXM1,1
ZNF3,EEF1A1,1
CTNNB1,FASTKD5,0
KAT5,HMGB2,0
TET2,UCHL1,0
KDM5B,POLE3,1
RXRA,CPPED1,1
SNAI2,TUFM,1
DDX20,FOXJ3,0
SOX2,LIG4,0
SAP30,ATF3,1
HDAC6,MYC,0
HNF4A,NCBP2,1
SP4,ZNF785,1
SIRT6,EIF2B4,0
ATF2,LRRC37A3,1
NR1H3,STX16,0
ASXL1,STX18,0
CTBP2,MRPS17,0
HDAC6,THAP2,0
SRF,C12orf73,1
TAF7,IGHMBP2,1
MYC,CAB39L,1
SP2,UCHL3,1
FOXM1,OTX2,0
THAP11,SALL4,1
FOXM1,HIST2H4B,0
PDX1,RANGAP1,0
KDM1A,IGHMBP2,1
HNRNPH1,SMARCD2,0
GATA3,PSMA1,1
CUL4A,CCDC59,0
CEBPB,THAP5,1
TBL1X,DDX18,1
HDAC6,COPS2,0
MYC,KDM5B,1
KAT5,MRPL44,0
TBP,ACP2,1
PRDM1,SREK1,1
ZNF76,UCHL3,0
EOMES,ZCCHC4,0
PCGF1,KDM5B,0
PHB2,RNF2,0
SALL4,HPS5,0
TCF4,FOXP1,1
TAF2,TFAP2A,0
NR5A2,SP1,0
E2F6,HSPD1,1
POU5F1,YY1,1
BRD1,UBE2B,0
CTNNB1,ZNF143,0
TFAP2A,LONP1,1
KDM4A,ATR,1
NR2F2,EIF2D,1
MAFK,SPECC1,0
RYBP,TMEM101,0
RBM39,RAB6A,0
TCF4,EIF2A,0
NR1H3,MLLT3,0
NUP98,TUT1,0
KLF4,MRPS23,1
NR1H3,G3BP1,1
ATF3,MAN2C1,1
NR1H3,IFRD2,0
CHD7,SLC3A2,1
TBL1X,RRM1,1
CHD7,PDE4D,1
GATA2,GFM1,1
JUN,SMG5,1
RBM39,ZNF3,0
TAF1,NMBR,1
BACH1,RNF141,0
SP2,HPD,0
SALL4,AMOTL2,0
GATA3,ATG5,1
RAD21,STRA6,1
CTBP2,POLR2J3,0
FOXP1,ZBTB40,1
ZBTB40,ALG10B,1
PDX1,RNF219,1
TCF4,REST,1
TCF4,DARS2,0
PHF8,TNPO1,1
DDX20,SEC22C,1
ZNF143,KIAA0895,1
PDX1,C4orf46,1
ZNF274,CCDC59,0
DDX5,HSPA9,0
DCP1A,CDKL3,1
CTBP2,STX16,1
SIRT6,RPL5,1
RUVBL1,NR1H3,0
TAL1,NMBR,1
HNRNPH1,COPS2,0
HEY1,NDUFA6,1
BRD1,FOSL1,0
SNAI2,THAP2,0
SMAD4,EMG1,0
PCGF1,RNF43,0
FOXA1,EHD3,1
RFX5,MFSD8,0
SMC1A,HSPH1,1
FOSL1,PCGF1,1
FOSL1,SMG7,0
THAP11,OGDH,1
GATA6,GTF2H2,0
NR1H3,PLK3,0
GATA6,RRM1,1
KAT7,DDX5,1
PALB2,INO80C,0
GATA2,KDM5B,1
DCP1A,PEX3,1
DCP1A,DST,1
NR2F2,CBWD6,0
KDM5A,GNAL,0
SP2,NANOG,0
RNF2,VPS33A,1
HNF4A,KIF22,1
NR1H3,GPN3,1
BACH1,MCOLN1,0
KLF4,NOTCH2,0
CTCF,MED23,1
SMAD1,RAD21,1
RNF2,ATF3,1
PCGF1,ADAT2,1
DDX5,CELSR3,0
BRD2,LEF1,1
BRCA1,RAB37,0
JMJD1C,SREK1,0
ASXL1,CACYBP,0
SMARCA4,TAL1,1
NR1H3,EHD3,0
NR1H3,EIF2A,0
BRD4,BCOR,1
RAD21,TACO1,1
TCF4,UBE2D3,1
PCGF1,ANAPC2,1
FOS,CUL4A,1
SIRT6,INTS5,0
ZNF76,PALB2,0
RBM39,UBR4,0
SOX17,CCDC107,0
LEF1,ETFDH,0
KDM5A,RNF2,0
LEF1,HMGB2,0
MLLT3,PAX6,0
TP53,SLX1B,0
HAND1,UTP3,0
EZH2,TAF1,1
GTF2F1,NMBR,0
KDM3A,GATA3,0
RXRA,CNPY2,1
NUP153,RGPD2,0
JUND,MTRNR2L10,1
DNMT3B,TBP,1
PCGF1,CALM2,1
ZFP91,TAL1,1
RYBP,HEXIM2,0
DDX20,SSNA1,0
ZNF3,MTF2,1
FOSL1,VEZT,0
INTS12,DARS2,0
FOXN3,IFRD2,0
MLLT3,OTX2,0
FOXN3,MAST4,1
BRD2,NCBP2,1
HEY1,CATSPERD,1
CUL4A,TRAPPC3,1
GTF2F1,DCAF10,0
YAP1,AURKAIP1,0
HAND2,RAB6A,1
ZNF3,NR2F1,0
ZNF207,KDM4A,1
HNF4A,FOSL1,1
YY1,ZNF76,1
SMAD3,GATA4,1
FOXH1,RBBP5,0
CDK12,HEY1,0
SAP30,MATR3,1
NR5A2,RNF141,0
REST,NDUFA6,1
ATF2,DNAJC25-GNG10,1
ATF3,MRPS31,1
DMAP1,PCNA,0
FOXM1,TUFM,1
TP63,MLLT3,1
BCOR,FOXA2,0
NUP98,ZNF165,0
NR1H3,CCDC150,0
SAP30,COPS2,1
TAF2,POR,1
PCGF1,MTRNR2L2,1
RYBP,TUFM,0
RBPJ,PES1,1
FOXM1,MTRNR2L6,0
SIRT6,TIGD1,0
KDM5A,TP53,1
GFI1B,CAPS2,1
NR5A2,HIGD2A,1
NR5A2,KIF22,0
NUP153,NDUFA6,0
SUZ12,DCLRE1B,1
CREB1,PRUNE2,1
SRF,GFI1B,1
GTF2F1,PDE4DIP,0
NR1H3,AQR,1
ZNF3,DCLRE1B,0
ATF3,SOX17,0
TAL1,MTRNR2L10,0
HDAC2,YAP1,1
HEY1,C1QTNF6,1
HNF1B,ZNF165,1
GTF2F1,WDHD1,1
ATF2,RPS29,1
SIRT6,SAP30,0
HDAC6,MAST4,0
TP63,FASTKD5,0
KDM2B,ALG10B,1
DDX5,KLF5,0
ASXL1,SLC36A1,0
PALB2,HSPE1-MOB4,0
HNF1B,PET117,0
NR1H3,DHRS13,1
TP53,GTF3C3,1
TET1,TIGD6,0
NUP98,HELQ,0
FOS,THAP5,1
GTF2F1,PET117,1
NUP153,ATAD2,0
GABPA,HSPD1,1
CTBP2,BRD4,0
ZNF76,OTX2,0
HSF1,GTPBP10,1
KDM3A,PDE4DIP,0
CHD1,RANBP1,1
STAT3,DARS2,1
SMAD4,TAF7,0
KDM2B,TAF7,1
ATF3,KDM5B,1
SP4,TAL1,0
HDAC6,PRICKLE1,0
TEAD4,RANBP2,1
EZH2,ZNF76,0
INTS12,YAP1,1
SRF,HAND2,1
RFX5,BRD3,1
UBTF,RGPD2,0
SP2,CAPS2,1
DDX5,FEM1A,1
SOX17,FGD6,0
TFAP2C,TAF7,1
KDM3A,PGBD4,0
KLF4,CACYBP,1
PDX1,GTF2H3,1
PRDM1,HIGD2A,1
NR1H3,SLC36A1,0
YAP1,FOXA1,0
DNMT3B,GSN,0
SRF,LUC7L2,1
BCL11A,WDR31,1
HNF4A,CEBPB,1
HSF1,CCDC124,1
SMAD1,BRD4,1
GABPA,C12orf73,1
SOX2,HNF1B,0
NIPBL,GBA,1
SMAD2,CCNL1,1
MDM2,MCOLN1,0
CDC73,BNIP1,1
FOXA2,DDX59,1
PRDM1,PES1,0
NANOG,TET2,1
SP2,HMGB1,1
SIRT6,TRIAP1,0
MAFK,C4orf46,1
RBM39,PCID2,0
CHD1,EGR1,1
SOX17,TAF7,0
TAF7,MLLT3,0
PAX6,DSTYK,0
SIX5,UBR4,1
DDX20,SOD2,1
MAFK,MFSD8,0
GATA2,DENR,1
KDM5A,PDE4DIP,0
REST,LRRC37A3,1
CDK12,RYBP,0
KDM3A,HPD,1
CHD7,EOMES,1
MAX,AP3B1,1
ZNF207,TMEM9,1
NIPBL,NIPBL,1
BRD2,PARP2,1
KDM5B,TWISTNB,0
GATA6,METTL9,1
KAT7,SRF,0
TAL1,NAA38,1
RBPJ,PBLD,0
ZNF76,ZNF785,0
THAP11,NBPF1,1
RBM39,MTRNR2L2,0
DDX5,ZNF3,1
NR1H3,PET117,0
SUZ12,VPS33A,1
SIX5,PDX1,0
HNF1B,NMBR,0
ASXL1,MRPS31,1
ATF2,HSPH1,1
SOX17,LONP1,1
EOMES,SSBP1,0
GATA4,HIST1H4K,0
SP2,SLC39A3,1
SMC1A,RNF219,0
SMAD2,POU5F1,0
JUN,CHD1,1
FOXA2,TFAP2C,1
SNAI2,DNAJC11,1
NR5A2,FEM1A,0
CHD1,MRPS17,1
CHD1,MAST4,1
FOXP1,SAR1B,1
KDM3A,CDKL3,0
TAF7,SMAD4,0
GATA2,BOLA2,0
KAT7,TAF7,0
BCOR,CLTC,1
TFAP2C,CCDC124,1
DNMT3B,MIPEP,1
CUL4A,SMAD2,0
BRD1,GSN,0
GATA2,CCDC107,1
CUL4A,SCAF11,0
PRDM1,RAB37,0
CHD1,KDM5B,1
SMC1A,UBB,1
SAP30,GRWD1,1
GFI1B,SSBP1,1
SOX17,SAP30,0
MLLT3,AFF1,0
CHD7,RXRA,0
KDM4A,EIF3F,0
CHD7,CCNL1,1
DDX20,ZNF76,0
KAT7,HSP90AB1,0
PRDM1,ARL4A,0
TAF7,NAA38,0
BRD3,NR2F1,1
KAT5,SMC3,0
POU5F1,GATA2,1
NRF1,STAT3,1
NFYC,HNRNPD,1
TRIM28,HNRNPH1,1
POU5F1,NR5A2,0
CDK12,NCBP2,0
BACH1,GATA4,0
CTNNB1,PGBD4,1
TFAP2C,DNMBP,1
NIPBL,EIF2B4,1
YY1,PIK3R3,1
KDM5B,HIST1H4C,0
PAX6,DDX59,0
HMGB1,NDUFS3,0
MAFK,EIF4E2,0
STAT1,HAND2,0
RBM39,CDC25C,0
MLLT3,TRAPPC3,1
TAF1,HMGB2,1
SUZ12,ZNF165,1
CTBP2,LUC7L2,0
TP63,DDX20,1
INTS12,NRL,0
PCGF1,SIN3A,0
SMAD3,TMEM9,1
TP53,FAM216A,1
SP1,POLE3,1
WDHD1,NSA2,0
KDM5B,PHTF2,1
FOXA1,HNRNPD,1
DDX20,RAD21,0
KDM5A,EYA1,0
REST,NR1H3,1
ZNF76,FAF1,0
STAT1,DST,1
NR2F1,SMC3,1
HNRNPH1,EIF4E2,0
DNMT3B,KIAA0895,0
CDC73,NCBP2,1
SOX9,PIK3R3,1
BRD4,SLC25A4,1
HDAC2,CCNG2,1
TAF2,NOP14,0
GTF2F1,ANAPC13,1
OTX2,RPS29,1
SMAD4,BMS1,1
EP300,TP53,1
CHD2,METAP1D,1
MXI1,GARS,1
SIRT6,CHD7,0
SAP30,TFAP2A,1
SOX9,AP4B1,1
HMGB1,MTF2,0
SMC3,CHD9,1
PDX1,FOSL1,0
BCL11A,BOLA2B,0
EZH2,TRAPPC3,0
DMAP1,TRIP4,1
SUZ12,ADNP,1
HDAC6,KLF5,0
SMAD3,UCHL1,1
NR1H3,TMEM39A,0
GATA2,COMMD1,1
ZBTB40,MEST,0
INTS12,SLC24A1,1
ZNF76,PRUNE2,0
PAX6,KRR1,0
MAX,NANOG,0
SMAD1,CCDC59,1
GATA3,METTL1,0
NFYC,ALG3,1
SOX17,SEC22C,0
HDAC2,LEF1,1
EOMES,TBC1D22A,1
HNF1B,ATG5,0
ADNP,PCBP2,0
AFF1,RBM39,1
CUL4A,FAHD1,0
PRDM1,SIRT6,0
CDK12,ACCS,0
HMGB1,KLF5,1
SMAD4,CBWD5,1
TCF4,INO80C,1
SP2,DCAF10,0
SMAD4,PCID2,1
TAF1,TCF4,1
ZNF274,TBL1X,0
SIRT6,GFM1,0
ADNP,POR,0
EGR1,GEMIN7,1
SMARCA4,HSPD1,1
KDM3A,CREB1,0
HMGB1,HSPE1,0
MLLT3,TP63,0
TBL1X,LONP1,1
TCF4,RNF219,0
SMC1A,GTF2H2C,0
BACH1,GTF2H2C,0
SMAD2,HIST2H4B,0
CTCF,RUVBL1,1
SALL4,SMAD4,0
MAFK,AMOTL2,1
BRD1,JUN,1
SIN3A,HIGD2A,1
MLLT3,COMMD2,0
BCOR,GATA4,0
NUP98,RPL27,0
FOXA1,EFCAB7,1
SOX17,FOSL1,0
TBL1X,SIN3A,0
CDK12,DARS2,0
RFX5,EIF2B1,1
BRD1,DAB1,0
WRNIP1,BFSP1,0
CDK12,SNAPC5,0
JUN,FEM1A,1
GATA4,KIAA0895,1
SP2,HEXB,0
FOS,DSTYK,1
MAFK,RXRA,0
SOX9,RNF141,1
TET1,CELSR3,0
SIRT6,NMNAT1,0
SIX5,ZFP42,0
TET2,ADNP,1
CUL4A,NUP54,0
YAP1,CCDC124,1
RNF2,CENPL,1
USF1,STAT1,1
TAF7,KLF5,0
CHD7,TAF7,0
DCP1A,DCAF10,0
CHD2,TP63,0
HDAC6,AHCY,0
BANP,ERLIN2,1
PCGF1,ATF3,1
USF1,KDM3A,1
NFYC,TRIM37,1
DMAP1,DAB1,0
TCF12,THAP5,1
ASXL1,ZNF165,1
ZNF589,ZFP42,0
LEF1,FAM133B,1
ATF3,HEY1,0
ASXL1,DCP1A,0
KDM5A,FOXJ3,1
TET1,HINT3,0
JUN,MLLT3,1
SMC3,OTX2,0
BANP,INTS5,0
DDX20,TRIP4,0
SUZ12,PSMF1,1
KAT5,RFX5,0
BACH1,GFI1B,0
WRNIP1,KDM5B,0
CHD7,PRUNE2,0
RBM39,THAP5,0
NUP98,MED23,0
KDM1A,NR5A2,0
KLF4,ATG5,1
BRD1,KLHL12,0
SMARCA4,OGDH,1
DDX5,YY1,1
KDM3A,CCDC90B,0
RBM39,USP53,0
TAF2,PARP2,0
SUZ12,NBPF1,1
SAP30,CBWD6,1
SMAD3,STEAP2,1
INTS12,KDM2B,0
BRD2,NMBR,0
CREB1,RPL27,1
MLLT3,TACC2,0
KAT5,WDR43,1
RFX5,CBWD6,0
ZNF3,GATA6,0
KAT7,ZER1,1
TAF7,SMAD3,0
CDK12,CTCF,0
CDK12,NCOA7,1
SAP30,HIST1H4J,1
ASXL1,FOXA1,0
RBM39,MPHOSPH10,0
SIRT6,ABCA3,0
EOMES,YY1,0
TBL1X,HPD,0
GFI1B,PSMF1,0
BRCA1,RPS3A,1
RAD21,BCAR3,1
ZNF3,GNAL,0
TAF2,RPS13,1
KDM5B,TRDMT1,1
KLF5,AP3B1,1
TAF2,DCAF11,0
NANOG,RNF219,1
GABPA,SEC13,1
TFAP2A,EFCAB7,1
NR2F1,DMAP1,1
ATF3,TUFM,1
CTBP2,PPIH,1
BACH1,PLS1,1
EGR1,NR1H3,1
AFF1,NRL,0
KAT5,MTRNR2L10,0
KAT7,RNF43,0
CTBP2,JMJD1C,1
ZNF207,UBOX5,0
ZFP42,GATA2,0
SMARCA4,FAM216A,1
ZBTB40,POLE3,0
GFI1B,BRD4,0
BCL11A,FRA10AC1,1
SAP30,THAP11,1
ASXL1,EFCAB7,1
ZNF3,ZNF589,0
GFI1B,WDR43,1
MLLT3,PBLD,0
DCP1A,BRD3,0
CUL4A,GALK2,0
HNF1B,DDX59,0
TET1,DCLRE1B,1
JUN,DDX59,1
SMARCA4,MTRNR2L6,0
BRD1,GRWD1,0
SIX5,GSN,0
HSF1,MATR3,1
YAP1,VPS33A,1
NR5A2,TEAD4,0
BRD1,RNF43,0
YY1,RNF2,1
HMGB1,SCAF11,0
GABPA,EEF1A1,1
STAT1,TFAP2A,1
RAD21,NSUN6,1
NUP153,SLC36A1,0
NRF1,NPAS4,0
SMAD4,LUC7L2,1
FOSL1,YAP1,1
TRIM28,PDX1,0
NFYC,DCAF11,1
HDAC6,RNF2,0
FOS,SCAF11,1
JMJD1C,TRDMT1,0
FOXA2,CCNT1,1
ZNF143,CDC25C,1
BRD2,CELSR3,1
SOX2,PPIP5K2,1
DCP1A,HSPH1,1
TAF2,CBWD5,0
WRNIP1,BCOR,0
FOSL1,TBC1D19,0
USF1,HIGD2A,1
SMAD3,MLLT3,0
FOXH1,PCBP2,0
CHD7,MLLT3,0
TCF4,NR5A2,0
CDK12,C4orf46,1
JUN,SMG7,1
TBP,KRR1,1
CHD7,WRNIP1,1
NR1H3,PLS1,0
GATA2,RBPJ,1
NUP153,SMG7,1
PAX7,USP15,0
RAD21,SEC31A,1
HMGB2,EHD3,0
SALL4,HIGD2A,0
TBL1X,OTX2,0
SNAI2,EP300,0
THAP11,UTP3,1
EOMES,HSPE1,0
HNF1B,RXRA,0
BRD4,BOLA2,0
GATA4,PPIH,1
CHD7,SMG5,0
BCL11A,INTS5,0
CDK12,GTF2F1,0
ZNF274,HSPE1,0
NR5A2,RAD1,0
GFI1B,CBWD5,0
MXI1,HAND2,0
SP1,FRA10AC1,1
RYBP,GTF2H2C,0
BRCA1,BCL11A,1
RAD21,DDX18,1
CDK12,PRDM1,0
HDAC6,HEXIM2,1
CHD7,RPS3A,0
FOXN3,CUL4A,0
TAL1,SOD2,1
ASXL1,MPHOSPH10,0
RBM39,TNPO1,1
CUL4A,TAF2,0
SOX9,WWOX,0
SAP30,SNRPB2,1
SMAD3,FAHD1,1
EOMES,SERP1,0
KDM5B,CALM2,1
FOXP1,NOTCH2,1
CTNNB1,PPIH,0
SUZ12,ANAPC2,1
UBTF,NOTCH2,0
DDX20,CCDC90B,0
TEAD4,EEF1A1,1
BRD1,DNAJC11,0
ASXL1,USPL1,1
WRNIP1,REST,0
SAP30,METAP1D,1
SUZ12,FAM76A,1
EZH2,CBWD3,0
SRF,ZNF3,1
RYBP,OPA1,0
BACH1,YAP1,0
TBP,KIFC3,1
MAFK,TNPO1,1
CUL4A,EHD3,0
TFAP2A,SEC22C,1
DCP1A,TUFM,0
FOXA1,CAPS2,1
TP53,DNAJC11,1
MAX,WDR11,1
TAL1,BCAR3,1
INTS12,PRICKLE1,0
CHD7,MRPS23,0
SMC3,NOL7,1
GATA3,TWISTNB,0
TET2,KRR1,1
SIRT6,PAX6,0
ZFP91,KIF22,0
SMAD1,SMAD1,1
PCGF1,DDX59,1
NR5A2,SEC14L1,0
NUP153,NRL,0
TBL1X,AHCYL1,1
CREB1,MPHOSPH10,1
RAD21,WDR11,1
STAT1,SLX1A,0
ATF3,BANF1,1
FOXA1,ALG10B,1
NUP98,HNRNPD,0
TET1,COMMD2,0
SP4,BRD1,0
AFF1,TBC1D22A,1
SMARCA4,TRIM37,1
JMJD1C,DCP1A,1
DNMT3B,PRUNE2,0
PAX7,GALK2,0
TEAD4,AP2B1,1
HEY1,CCDC124,1
TP53,GATA3,1
ZNF143,SAR1B,1
BRD2,RNF219,0
ZNF207,TAF7,1
LEF1,EEF1A1,1
RBM39,RPL26,0
HMGB1,SP4,0
ZNF274,CENPL,0
SALL4,JUND,0
ZBTB40,RWDD1,0
FOXN3,SCAF11,0
ADNP,DAB1,0
ZFP42,AP4B1,0
STAT3,KIF22,1
NUP98,SNAPC5,0
FOXA1,ZMPSTE24,1
CTCF,HMGB1,1
NUP98,ZFP91,0
SMAD1,C10orf88,0
MLLT3,KDM3A,0
RNF2,MRPL39,1
BRD1,COX16,1
BRCA1,PRDM1,1
ASXL1,COMMD1,1
NUP98,NDUFA6,0
PALB2,SAR1B,0
HNRNPH1,NDUFS3,0
CEBPB,LONP1,1
CEBPB,C12orf73,0
INTS12,RIF1,0
TAF1,EIF2A,1
CUL4A,ZER1,0
BRD3,PBLD,0
ZNF3,MNAT1,1
AR,WDHD1,1
SMC1A,TMEM9,0
FOXA1,HIST2H4A,0
ZNF3,YY1,0
STAT3,MTRNR2L10,0
RAD21,MED23,1
BACH1,RRM1,1
ZNF76,SOX2,0
NR2F1,SOX17,0
CTBP2,HPS5,1
FOSL1,C10orf88,0
MXI1,CHD7,1
JUND,PPIH,1
SMC1A,RNF219,0
RBM39,MTIF2,1
PAX6,BANF1,0
SP2,NDUFA6,1
ZNF274,TP63,1
HMGB1,MDM2,0
TP53,TFAP2C,1
NFYC,RAB37,1
MAFK,UBTF,0
TCF4,HPD,0
GATA6,TRMT61B,1
DDX5,ERLIN2,0
FOXN3,NPAS4,0
CHD7,FOXJ3,0
ZNF76,YAP1,0
JMJD1C,HDAC2,0
SMC1A,ZNF331,1
SIX5,ATF3,0
LEF1,PRDM1,0
FOSL1,SAP30,1
FOXH1,COPS7B,0
ZNF76,INTS12,1
GFI1B,PDE4DIP,0
KLF4,SF3B5,1
HAND2,S100A13,0
RXRA,FOXH1,0
STAT3,UCHL3,1
TP53,EXD1,1
WRNIP1,BCAR3,0
EPC1,EI24,0
ATF3,RAB6A,1
ZNF274,STX16,0
SIRT6,PPIL4,0
HDAC6,BRD4,0
TCF4,TFAP2A,1
TAF2,KBTBD6,1
FOXN3,VPS33A,0
KDM4A,DCP1A,1
NUP153,SAR1B,0
RFX5,RAB37,0
WRNIP1,WWC2,0
THAP11,TFAP2C,0
TAF7,NR5A2,0
FOXA2,STOML2,1
DMAP1,ZNF76,0
THAP11,NRL,0
OTX2,FOXA2,0
INTS12,AR,0
POU5F1,VEZT,1
AFF1,DNMT3B,0
CHD2,BCOR,1
HEY1,ZNF589,1
ZNF3,CREB1,0
GTF2F1,C1QTNF6,1
PRDM1,RPS7,0
TAF2,TRIP4,1
TAF1,USF2,1
ZNF3,JUN,0
TBL1X,ZER1,0
RBM39,TBL1X,1
KDM5A,LUC7L2,1
SALL4,RPL37,0
DDX20,EIF1AD,1
JUND,CAPS2,1
UBTF,EIF3F,1
THAP11,SSBP2,0
DDX5,MDM2,1
EZH2,MAST4,1
ZNF76,RAB37,0
THAP11,PSMD6,1
SMAD1,UBFD1,1
THAP11,DDX20,0
SP2,EP300,1
BRD3,MAFK,0
TET1,MED23,1
HNF4A,WRNIP1,1
BRD4,TRMT61B,1
ZNF143,ADK,1
GTF2F1,EP300,1
SALL4,GATA6,0
SAP30,EI24,1
HSF1,CCDC90B,1
PRDM1,CUL4A,0
RXRA,C10orf88,0
ZFP42,ZFP42,0
STAT1,PCID2,1
NRF1,NMBR,0
RFX5,TFAP2C,0
MLLT3,OTX2,0
NRF1,LONP1,1
SALL4,DNAJC6,0
OTX2,TBP,1
HNF1B,PGBD4,0
FOXA2,SLC3A2,1
NANOG,SEC62,1
SOX2,CEP120,1
JUND,NOL11,1
SIRT6,SECISBP2L,0
DDX20,GSTCD,0
HSF1,SAP30,1
NIPBL,OGDH,1
CEBPB,SOX2,0
E2F6,CCNT1,1
CDK12,CCNL1,0
CTBP2,CCDC150,0
HDAC6,YAP1,0
SMAD2,PCID2,1
BCOR,ZNF274,0
SRF,WDR31,1
STAT1,MTIF2,1
THAP11,EI24,1
TP53,SLC25A36,1
MAX,NFYC,1
HAND2,BANF1,0
TAF1,COX18,1
BRD4,UBE2D3,1
KLF5,FAM120B,1
ZBTB40,PRDM1,1
TCF12,PSMF1,1
GATA6,NOP14,1
NR2F1,EFCAB7,1
E2F6,CUL4A,1
GABPA,ACCS,1
DNMT3B,C1QTNF6,0
FOXH1,SIX5,0
NUP153,SLC39A3,1
DDX5,TRDMT1,0
DMAP1,MRPS23,0
KDM5B,MAN2C1,1
NR5A2,METTL9,0
TAF2,FAF1,0
UBTF,SMG5,1
NUP98,LAMP1,0
SIX5,AMOTL2,0
SOX2,NANOG,1
SAP30,WWC2,1
TAF1,ANAPC2,1
TET2,SLX1B,0
HNF1B,NOLC1,0
WDHD1,DARS2,0
TFAP2C,FOSL1,1
DNMT3B,GFM2,0
RFX5,TBC1D22A,1
KDM5A,HNRNPH1,0
BRD1,NAT10,1
BRD1,LEF1,1
KAT5,CTDP1,1
EP300,OTX2,1
FOS,EFCAB7,1
NR1H3,BRD4,0
RXRA,LAMP1,1
NANOG,NOTCH2,0
MXI1,GTF2H2,1
HNRNPH1,SEC22C,1
