Name.TF,Name.Target,label
Pou4f1,Tmem132d,0
Nfatc2,Nrxn1,0
Foxj3,Fbln5,0
Mybl2,Fgfr1,0
Plag1,Dlx3,0
Sox8,Scd2,0
Kdm5a,Adrbk2,0
Hoxa3,Plxnc1,0
Bhlhe41,Sema6a,0
Rel,Hormad2,0
Skil,Acta1,0
Ciita,Arl8a,0
Myt1l,Kcnh5,0
Sertad1,Eno3,0
Nrip1,Dusp4,0
Taf12,Hnf4a,0
Taf1,Stk10,0
Ddx5,Ptch1,0
Irx3,Adamts17,0
Eomes,Slc7a3,0
Dnmt3b,Cabp1,0
Nr1h2,Actn3,0
Cux1,Prmt8,0
Klf15,Isx,0
Hoxc13,Ing3,0
Fosb,Ndufa13,0
Pbx2,Flrt1,0
E4f1,Zfp518b,0
Six6,Gdf10,0
Sap30,Ghr,0
Sox13,Csk,0
Nupr1,Atxn1,0
Hoxb5,St8sia6,0
Thrb,Sort1,0
Smarca2,Grin3a,0
Cited2,Hic1,0
Bach1,Klf4,0
Pax1,Lsm12,0
Setdb1,Dbndd2,0
Trp63,Egr1,0
Nfyb,Grid1,0
Dmap1,Speg,0
Sp4,Mov10,0
Jund,Foxq1,0
Kat5,Pde4b,0
Nr3c2,Il1rapl1,0
Ovol2,Foxq1,0
Zic3,Cggbp1,0
Six3,Cdk4,0
Sox11,Efemp2,0
Pax1,Tbx20,0
Msx1,Dach1,0
Id1,Tnnt2,0
Atf3,Elmod1,0
Mitf,Elavl2,0
Spib,Elavl4,0
Max,Pmepa1,0
Hoxb3,Cdh2,0
Rarg,Inhbb,0
Foxp1,Ttc7b,0
Klf15,Zbtb12,0
Trp73,Prkag1,0
Elf3,Ptch1,0
Hmgb2,Wnt7a,0
Six4,Inpp5a,0
Vsx2,Mcf2,0
Nfatc1,Adamts1,0
Cebpd,Myt1l,0
Zscan10,Mov10,0
Sap30,Inca1,0
Sox8,Abhd2,0
Hoxa2,Eif2a,0
Zfx,Mapre1,0
Pou3f1,Actg2,0
Ubtf,Tagln2,0
Zbtb17,Slc15a1,0
Sim2,Ttc36,0
Six6,Chrnb2,0
Pias3,Lzts2,0
Taf1,Six1,0
Mafk,Mecom,0
Erf,Lmcd1,0
Pknox1,Rasgrf2,0
Bcl3,Eif5a,0
Etv4,Trio,0
Esr2,Igf2,0
Hmgb2,Ntm,0
Pbx2,Ssbp2,0
Tbx20,Sox30,0
Hoxd13,Lmx1a,0
Maf,Kng2,0
Eed,Pdgfa,0
Wdr5,Cdc42bpb,0
Egr1,Zmiz1,0
Pax5,Ptprm,0
Rel,Nkx2-1,0
Bcl3,Spns3,0
Btaf1,Trpc6,0
Vax2,Kcnc1,0
Tbx5,Ralyl,0
Mlxipl,Dpysl2,0
Ctnnb1,Hdac7,0
Six3,Anp32b,0
Zfp57,C1ql3,0
Parp1,Stt3b,0
Cebpd,Ttc7b,0
Ikzf2,Ccdc106,0
Hoxc13,Mapre1,0
Ikzf2,Jag1,0
Hoxa1,Mitf,0
Barx2,Cdk6,0
Etv5,Nphs1,0
Ovol1,Ccdc148,0
Zic1,Pcyt1b,0
Myt1l,Gpm6b,0
Nfat5,Nckap5,0
Skil,Klhdc3,0
Kdm3a,Mafg,0
Lmx1b,Vegfa,0
Hlf,Bbx,0
Id1,Dlgap3,0
Nr4a3,Sox2,0
Parp1,Ctdsp2,0
Smad9,Zdhhc9,0
Rcor1,Gnaq,0
Hoxb8,Stx11,0
Nr0b1,Kcnc1,0
Lmx1b,Mapre2,0
Pbx2,Sertad2,0
Hoxc9,Tmem43,0
Hoxc13,Lrrc1,0
Dlx2,Btg1,0
Klf3,Bsn,0
Id3,Tpm3,0
Ubtf,Zic1,0
Foxo3,Spock3,0
Myb,Ddx21,0
Foxp3,Chrnb1,0
Elk3,Stxbp5l,0
Tgfb1i1,Cyld,0
Osr1,Zfp423,0
Mlxipl,Tmem150a,0
Sox7,Grip1,0
Ascl2,Hspa12b,0
Sox11,Sgk1,0
Rfx2,Bnc1,0
Hoxa3,Ubap2l,0
Mycn,Tbx20,0
Hoxa5,Lif,0
Foxg1,Elovl6,0
Nfatc4,Nrxn3,0
Pou3f3,Pbx1,0
Nfatc2,Pcyt1b,0
Dmtf1,Chmp4b,0
Nfyc,Grhl2,0
Pou2f2,Col5a2,0
Pura,Epas1,0
Hoxc13,Arl4a,0
Ctnnb1,Has2,0
Egr1,Tbx6,0
Smarca2,Kif21b,0
Thrb,Traf4,0
Ncoa2,Pou3f1,0
Tbl1x,Flnc,0
Hoxd13,Rel,0
Meox1,Hipk2,0
Pou2f2,Six4,0
Klf2,Syt9,0
Thrb,Prkaca,0
Mlxipl,Hand2,0
Pou3f2,Tmod1,0
Pknox1,Hdlbp,0
Srebf2,Slc25a12,0
Twist2,Sp5,0
Egr2,Slc39a7,0
Snai1,Cbfa2t2,0
Nfic,Usp46,0
Sin3b,Pabpn1,0
Pparg,Otx2,0
Mllt3,Zfx,0
Kdm5b,Stc2,0
Erf,Bsn,0
Maff,Lcp2,0
Maff,Pdp1,0
Rb1,Sh2d4a,0
Pbx1,Krt8,0
Trp73,Vat1l,0
Ets2,Tox3,0
Egr1,Rgs7,0
Ubtf,Onecut3,0
Batf,Cald1,0
Zscan10,Osm,0
Insm1,Cbln1,0
Bmi1,Pnck,0
Ahr,Prtg,0
Grhl2,Dpp6,0
Sox11,Wnt9a,0
Aire,Ebf3,0
Msx1,Raly,0
Irx3,Srr,0
Zfpm1,Phactr1,0
Taf1,Foxp2,0
Kdm5b,Slitrk6,0
Zic1,Pcsk6,0
Pitx2,Prss23,0
Klf2,Pcdh17,0
Nfe2l1,Dlg3,0
Rb1,G3bp2,0
Mllt3,Pias3,0
Ets1,Wnt5a,0
Foxh1,Sfn,0
Pou3f1,Gm14137,0
Sox30,Trib2,0
Mafg,Nr2f1,0
Hif1a,Rapgef3,0
Runx1t1,Bud13,0
Prdm14,Sgcz,0
Wt1,Bap1,0
Atf7,Hormad2,0
Nfat5,Zc3h6,0
Pura,Gnb2,0
Irf8,Slitrk4,0
Hoxb3,Tnfsf15,0
Hnf4a,Zmym3,0
Bmi1,Tpm3,0
Sox7,Sec16b,0
Xbp1,Chpf2,0
Prdm1,Cabp4,0
Stat6,Pparg,0
Foxg1,Gngt2,0
Dbp,Hlf,0
Sall1,Msx2,0
Dmtf1,Nos3,0
Tcf4,Cntrob,0
Skil,Sorcs2,0
Klf2,Zc3h4,0
Hoxa1,Mllt3,0
Meox1,Sox30,0
Prdm5,Pth1r,0
Smc3,Nptxr,0
Parp1,Pnma2,0
Pax6,Cul1,0
Nacc1,Ube2b,0
Atf3,Pls3,0
Max,Alox5ap,0
Lef1,Rbms2,0
Hic1,Mark2,0
Hivep2,Slitrk6,0
Stat4,Glod5,0
Hlf,Pnkd,0
Nr6a1,Id4,0
Ovol1,Sox7,0
Foxj3,Glis3,0
Bach1,Wsb1,0
Mafb,Pcdh8,0
Foxp1,Six3,0
Meox1,Bcl9l,0
Pitx1,Cdc14a,0
Thrb,Slc30a1,0
Klf2,Fbxo11,0
Irx3,Klf3,0
Nr0b1,Cacna1a,0
Dmap1,Pdzd2,0
Nfic,Prune2,0
Dlx3,Lypd6b,0
Cbx8,Sema5b,0
Gata2,Irx5,0
Zbtb17,Tie1,0
Kat5,App,0
Nfyb,Stim1,0
Elf3,Hspbap1,0
Smad6,Kcnb1,0
Nfe2,Enpp2,0
Zfpm1,Heph,0
Pitx1,Pip4k2b,0
Mllt3,Heph,0
Parp1,Cbfa2t3,0
Etv1,Tuft1,0
Gtf3c1,Plagl2,0
Erf,Msc,0
Elk1,Ubr5,0
E2f2,Plekha2,0
Sall4,Ddah2,0
Nr4a2,Sema6a,0
Nr5a2,Cntn1,0
Foxp3,Adamts5,0
Gtf3c1,Zfp518b,0
Gbx2,Caskin1,0
Dlx5,Strn,0
Pitx1,Pde4a,0
Atf7,Gata6,0
Rarg,Csnk2a2,0
Fos,Pknox2,0
Six1,Tbx15,0
Ctnnb1,Esrrb,0
Foxg1,Usp28,0
Etv1,Lypd6,0
Ascl2,Ptprb,0
Atf2,Cfl1,0
Id3,Adamts15,0
Hoxa9,Dsc2,0
Ovol2,Kdm2b,0
En1,Midn,0
Pax3,Map3k8,0
Kdm5a,Rhobtb1,0
Pitx2,Auts2,0
Pknox1,Dido1,0
Sin3b,Megf11,0
Fosl1,Hoxb4,0
Hmga2,Ypel2,0
Hoxb8,Nfix,0
Egr2,Ptpn14,0
Wt1,Hhex,0
Id3,Lrrc41,0
Sox5,Cdh20,0
Kdm5b,Tnfrsf12a,0
Bmi1,Igsf9,0
Irx3,Nlk,0
Mlxipl,Klf13,0
Purb,Farp1,0
Rcor2,Fgf20,0
Cited2,Bmp1,0
Smad1,Gm14137,0
Ikzf2,Rab34,0
Ets1,Smtnl1,0
Msx1,Chd4,0
Sox11,Dgkh,0
Runx1t1,Fmnl1,0
Foxg1,Hesx1,0
Ncoa2,Rbpms2,0
Six4,Dach1,0
Zic3,Hoxc11,0
Fosb,Camk2a,0
Hhex,Ptprj,0
Cbfa2t3,Sez6,0
Nr2f1,Fbxo11,0
Hoxa3,Adcy2,0
Prrx2,Idh3g,0
Runx1t1,Pde10a,0
Plagl1,Tuft1,0
Bcl3,Pecam1,0
Ctnnb1,Arid1a,0
Klf2,Fbn1,0
Mitf,G3bp2,0
Hoxb3,Wtip,0
Hoxb8,Tnik,0
Creb1,Six3,0
Kdm5b,Glud1,0
Elf3,Rai1,0
Irx3,Sel1l3,0
Plagl1,Lrrn2,0
Nrip1,Unc80,0
Sox7,Hoxa6,0
Id1,Fli1,0
Rel,Rab30,0
Ncor1,Vsx2,0
Hoxa9,Inhbb,0
Foxh1,Mip,0
Aff3,Ovol1,0
Etv4,Plagl2,0
Fosl1,Wnt7a,0
Elf3,Akap6,0
Trp73,Ltbp1,0
Cited2,Tmem150a,0
Irf2,Bnip3,0
Nfyb,Zbtb34,0
Kat2a,Ndst1,0
Nfatc4,Sik1,0
Fosb,Msc,0
Ikzf2,Smad2,0
Tcf4,Tm9sf3,0
Fosl1,Elovl5,0
Irf3,Zbtb12,0
Mybl2,Ywhag,0
Zbtb33,Il4,0
Gli3,Smarcd3,0
Zbtb7a,Ubqln4,0
Hoxd13,Slco5a1,0
Xbp1,St8sia6,0
Nfe2l1,Pou2f2,0
Meis2,Aspscr1,0
Bhlhe41,Brsk1,0
Hmga2,Tgfbr2,0
Ubtf,Mt4,0
Hoxa2,Hoxa4,0
Sox4,Pea15a,0
Nacc1,Ube4b,0
Runx1t1,Rtkn,0
Runx1t1,Lrfn1,0
Ikzf2,Ybx1,0
Arnt2,Pecam1,0
Aire,Snai3,0
Six2,Enox1,0
Foxg1,Klhl15,0
Sertad1,Slc44a1,0
Nfil3,Pecam1,0
Wwtr1,Trpc4ap,0
Zic3,Anks1b,0
Hoxa5,Nlgn3,0
Hes1,Ppp2r5c,0
Lef1,Rcor3,0
Dbp,Bbx,0
Dlx2,Tll1,0
Wdr5,Fgf9,0
Meis2,Hnrnpl,0
Ets2,Erc2,0
Rarg,Zic4,0
Lin28a,Smtnl1,0
Meox1,Atf5,0
Pou1f1,Aldh7a1,0
Pou4f1,Hoxb13,0
Rela,Rspo3,0
Dmap1,Suz12,0
Pax6,Mfhas1,0
Six1,Ypel2,0
Hic1,Jakmip2,0
Sox5,Lsm12,0
Otx2,Frat1,0
Smad6,Dido1,0
Tbx20,Arpc2,0
Pias3,Pigv,0
Klf10,Cacng7,0
Cbfb,Bsn,0
Fosb,Prune2,0
Mtf1,Astn2,0
Plagl1,D630039A03Rik,0
Foxp2,Hoxb5,0
Taf1,Rarb,0
Lin28a,Gap43,0
Lmo2,Klhl15,0
Smad6,Ppp2r5c,0
Ciita,Runx2,0
Klf2,Egfl6,0
Elf4,Fgf20,0
Ovol1,Etv6,0
Gadd45a,Lancl3,0
Nacc1,Prdm11,0
Rcor1,Foxp1,0
Prdm5,Lrriq4,0
Irf5,Rims1,0
Tcf4,Nme2,0
Pou4f1,Hivep2,0
Hoxa10,Hoxc9,0
Hif1a,Pafah1b1,0
Lef1,Sfmbt1,0
Klf3,Acvr1,0
Lin28a,Rapgef4,0
Foxp2,Brsk2,0
Phc1,Lcp2,0
Tead2,Sash1,0
Pou4f1,Scel,0
Ahr,Sort1,0
Hoxa3,Ebf4,0
Bach1,Pcdh17,0
Kat5,Nefm,0
Pax3,Slc22a23,0
Etv4,Irx3,0
Zfp423,Pnck,0
Hnrnpk,Runx2,0
Gli3,Nos3,0
Prdm5,Klf8,0
Nr2f1,Eef1d,0
Plag1,Nr0b1,0
Erg,Pcdh8,0
Hand2,Xkr5,0
Hoxb5,Cdk14,0
Mybl2,Nos1ap,0
Hic1,Vapb,0
Lmx1b,Tmpo,0
Nr2f1,Klf4,0
Ets1,Gpm6b,0
Nr0b1,Sort1,0
Smad9,Slc9a2,0
Foxp3,Schip1,0
Prdm5,Kcnk3,0
Pias3,Shmt1,0
Sertad1,Ehf,0
Stat6,Prrx2,0
Nfatc2,Insm1,0
Klf15,Hmbox1,0
Pou2f3,Nr2f1,0
Foxh1,Ctbp2,0
Tead1,Glod5,0
Ehf,Ube2d3,0
Nacc1,Ranbp17,0
Usf2,Masp1,0
Sin3b,Nostrin,0
Nr3c2,Onecut2,0
Bmi1,Ckmt1,0
Hesx1,Bend3,0
Bcl3,Meis2,0
Nr2f1,Prkag1,0
Six1,Ier5l,0
Pou2f2,Tiam2,0
Kdm3a,Angpt1,0
Irf9,Tbx6,0
Thrb,Serpina3n,0
E4f1,Pik3ip1,0
Pou2f3,Foxk1,0
Nfic,Cacna1c,0
Hoxc10,Brd4,0
Nfat5,Ctdsp2,0
Onecut2,Tll1,0
Pura,L3mbtl3,0
Batf,Pbx1,0
Meis2,Ptprb,0
Irf1,Gja1,0
Nr3c2,Cdh2,0
Etv1,Sst,0
Hoxc13,Pcdh17,0
Gbx2,Igf2bp1,0
Rb1,Pou3f1,0
Six4,Vegfa,0
Cbfa2t3,Pecam1,0
Sp4,Pnma2,0
Pou3f3,Il4,0
Grhl2,Hes1,0
Atf2,Slc28a1,0
Sox30,Scarf2,0
Tbl1x,Sulf1,0
Klf5,Myocd,0
Zfp57,Elavl3,0
Otx2,Runx1,0
Emx2,Slc15a1,0
Spib,Btla,0
Setdb1,Efnb2,0
Grhl2,Aebp2,0
Rcor1,Rbpj,0
Twist2,Dab1,0
Hoxd13,Fzd7,0
Hoxb4,Dlx3,0
Msx2,Nab1,0
Prdm1,Six2,0
Gli3,Svep1,0
Wt1,Nr4a2,0
Irf2,Pcdh8,0
Irf5,Slit2,0
Trp63,Sema5b,0
Hoxa11,Nos1ap,0
Btaf1,Kcnj3,0
Nr2f1,Chd7,0
Klf15,Nhs,0
Tead1,Ly6h,0
Nfic,Wt1,0
Msx1,Sncb,0
Hoxa5,Cadm3,0
Skil,Nsmaf,0
Dmap1,Bhlhe41,0
Hoxb5,Chrnb1,0
Hoxa11,Cabp7,0
Nfil3,Prkar1b,0
Tgfb1i1,Tsc22d1,0
Btaf1,Atxn7l1,0
Nr2f1,Kctd10,0
Fos,Bend3,0
Sox8,Rin1,0
Sox6,Gata6,0
Klf10,Krt19,0
En1,Sncb,0
Mlxipl,Tro,0
Ovol1,Prrx2,0
Rarg,Hnrnpu,0
Sox9,Celf3,0
Tbx20,Hoxb6,0
Nrip1,Celf2,0
Hmgb2,Kctd15,0
Fosl1,She,0
Rest,Gja1,0
Hoxd13,Trib2,0
Nfe2l2,Adamts15,0
Hoxc8,Tead2,0
Sox13,Hspa4l,0
Plag1,Slc4a3,0
En1,Rlim,0
Atrx,Zfp277,0
Vsx2,Tbx18,0
Elf3,Prrx1,0
Pml,Rorc,0
Fosl1,E2f1,0
Id1,Odf2,0
Zfp423,Pcbp4,0
Foxc1,Sh3gl2,0
Cbfb,Tro,0
Dlx5,Sipa1l1,0
Hnrnpk,Gabra2,0
Maff,Gnb2,0
Ehf,S1pr1,0
Phc1,Kctd1,0
Cbx8,Dchs1,0
Dlx3,Sorbs1,0
Zfpm1,Kcnip2,0
Cux1,Elmo1,0
Tcf7l2,Fbxl7,0
Rcor1,Mycn,0
Kat5,Dtd1,0
Phc1,Pik3r1,0
Cdx1,Gabra2,0
Pitx1,Slc39a8,0
Aff3,Zbtb7c,0
Skil,Sypl2,0
Spib,Peg10,0
Pparg,Lmx1b,0
Rxrg,Plagl2,0
Sin3b,Slc15a1,0
Parp1,Nos3,0
Irf5,Flnc,0
Sox8,Insm1,0
Smc3,Kirrel2,0
Pknox1,Esm1,0
Hmgb2,Lgi1,0
Klf10,Porcn,0
Trp63,Lrp5,0
Nfe2l1,Fgfr1,0
Klf10,Pnck,0
Wwtr1,Prok2,0
Myb,Nsmaf,0
Foxp2,Lcp2,0
Mlxipl,Fgf9,0
E2f1,Cdh17,0
Junb,Gabra2,0
Phc1,Lmo4,0
Cebpd,Ubox5,0
Foxc1,Stk4,0
Tgif1,Wsb1,0
Thrb,Apbb1ip,0
Mafg,Lhx2,0
Osr1,Tox,0
Hesx1,Cdh11,0
Pou2f2,Dido1,0
Nfatc2,Hpgd,0
Msx1,Cdc42bpa,0
Runx1t1,Hes7,0
Ncoa2,Esrp1,0
Mybl2,Tnfsf15,0
Dlx3,Pirt,0
Gli1,Mtdh,0
Pitx1,Sp9,0
Hoxa3,Chst11,0
Nfatc1,Cbfa2t3,0
Ezh2,Fam193b,0
Hoxa10,Ivns1abp,0
Rarb,Csk,0
Smad7,Nutf2,0
Sox30,Mecom,0
Fosl2,Strn,0
Six3,Fmnl2,0
Wwtr1,Lrrn3,0
Nr2f1,Vars2,0
Zfx,Prok2,0
Sall1,Cacna1a,0
Dmap1,Hnrnpab,0
Clock,Acta1,0
Msx2,Pip4k2a,0
Sox4,Kdm4c,0
Rarg,Aplp1,0
Pbx2,Ehmt1,0
Fosb,Got1,0
Chd4,Liph,0
Pgr,Hoxa1,0
Foxp1,Amotl2,0
Vsx2,Fbxl19,0
Mtf1,Btla,0
Cdx1,Xpo7,0
Hivep2,Adamts15,0
Etv5,Hpgd,0
Atf7,Ovol1,0
Mafg,Mpp3,0
Pax9,Actn1,0
Klf10,Arl6ip5,0
Hivep2,Sertad4,0
Ciita,Iqsec2,0
Pou3f3,Fam13c,0
Pias3,Fblim1,0
Nr4a2,Shmt1,0
Trp63,Sumo3,0
Hand2,Gdf11,0
Nr2f1,Fgf20,0
Trp63,Ehf,0
Ahr,Adamtsl1,0
Max,Samd5,0
Eomes,Il4,0
Stat6,Nphs1,0
Rarg,Zfand3,0
Hoxa13,Sik1,0
Wt1,Cplx2,0
Hnrnpk,Ctnnd1,0
Tcf4,Chpf2,0
Nfatc2,Ext1,0
Irf9,Cacna1d,0
Ciita,Csnk2a2,0
Pou3f3,Ctnna1,0
Ascl2,Slc9a7,0
Zfp423,Bcas3,0
Etv1,Vezt,0
Six2,Vezt,0
Nrip1,Crlf1,0
Tbx21,Slitrk6,0
Dmrt1,Gm14137,0
Parp1,Col13a1,0
Sox8,Atf2,0
Srebf2,Ptprm,0
Pitx2,Il11,0
Ascl2,Cd248,0
Irf5,Ahnak,0
Cux1,Nckap1,0
Tbx21,Esrp1,0
Nr1h2,Ppp2r3a,0
Meox1,Map3k12,0
Nr6a1,Sulf1,0
Id1,Slc28a1,0
Spib,Shoc2,0
Id1,Ccdc8,0
Rfx3,Ntng1,0
Six3,Prdm16,0
Pax6,Myh10,0
Hmgb2,Cd63,0
E2f2,Rgs8,0
Atf4,Gnl3,0
Trp73,Kcnh3,0
Ascl1,Phf2,0
Elk1,Zbtb8a,0
Usf1,Sntb2,0
Prdm5,Klf2,0
Sertad1,Spata6,0
Ehf,Tcta,0
Nfyb,Lypd6b,0
Sox5,Timm50,0
Zfp423,Reps2,0
Smarca2,Trib2,0
Foxp2,Wt1,0
Nfic,Ltbr,0
Sox6,Bach1,0
Max,Heph,0
Hoxc9,Rtn4r,0
Dlx5,Mybpc1,0
Etv4,Hoxa1,0
Pou3f3,Celsr1,0
Msx1,Ubqln4,0
Meox1,Pdp1,0
Plag1,Irx2,0
Rcor2,Chac1,0
Nr2f1,Coch,0
Rfx2,Ddah2,0
Taf1,Cga,0
Kdm5b,Fbln5,0
Lmx1b,Tbx3,0
Ebf1,Xkr6,0
Six1,Ltbp1,0
Sox13,Myt1l,0
Hoxa3,Sik3,0
Cux2,Nckap1,0
Zfp423,Prkag1,0
Pou3f1,Dusp3,0
Prrx2,Lrp5,0
Elk3,Celsr1,0
Ctnnb1,Bmp2,0
Hoxc9,Brd3,0
Foxp1,Pth1r,0
Emx2,Trim66,0
Hnf4a,Slc15a1,0
Nr4a2,Cxxc4,0
Hesx1,Sall4,0
Nfil3,Liph,0
Gli1,Lsm14a,0
Nr5a2,Wnt2,0
Pura,Bptf,0
Cebpd,Pkp4,0
Irx3,Nr2f1,0
Ehf,Bhlhe41,0
Tbl1x,En1,0
Cux1,Inpp5a,0
Setdb1,Naa25,0
Rcor2,Mks1,0
Nfic,Phlda3,0
Prdm14,Cdyl,0
Eed,Prrt3,0
Rel,Tmem200a,0
Pax6,Fmnl2,0
Tead2,Shox2,0
Mllt3,Smad3,0
Mixl1,Dkk1,0
Tbx6,Ryr2,0
Sox11,Gsc,0
Egr1,Ramp2,0
Rcor1,Tnfrsf11a,0
Cited2,Hmgn5,0
Ets2,Foxk1,0
Mybl2,Rgs7,0
Dlx2,Bcl7c,0
Klf2,Igsf1,0
Nfatc2,Csnk2a2,0
Rfx2,Sorcs1,0
Dmrt1,Jph4,0
Nrip1,Prkag1,0
Hoxc13,Tnfaip6,0
Sox13,Rel,0
Prrx2,Mitf,0
Pax6,Zdhhc9,0
Setdb1,Hoxa13,0
Mlxipl,Xpnpep1,0
Pou2f3,Tbx6,0
Gata2,Mark1,0
Maff,Ptms,0
Aire,Fam81a,0
Bach2,Runx1t1,0
Bhlhe40,Svep1,0
Pax5,Gdf5,0
Nrip1,Itga10,0
Irf3,Il4,0
Nr3c2,Astn2,0
Shox2,Ovol1,0
Mafb,Ptpn14,0
Hdac2,Rims2,0
Hoxc10,Lpgat1,0
Pou4f1,Hes7,0
Zbtb33,Hoxb7,0
Nupr1,St8sia2,0
Pax1,Nuak1,0
Btaf1,Zfp62,0
Prdm14,Satb1,0
Elk3,Galnt3,0
Vdr,Pcdh10,0
Hic1,Negr1,0
Cux1,Atxn7l3,0
Ovol1,Cenpb,0
Hoxa3,Plekha2,0
Gbx2,Gigyf2,0
Six3,Cplx2,0
Hoxa3,Pfkfb3,0
Etv4,Gna14,0
Sox5,Smurf2,0
Stat3,Runx1,0
Egr2,Pbx1,0
Rara,Alox5ap,0
Zbtb7a,Aspscr1,0
Pou1f1,Ppp1r1a,0
Six6,Klf7,0
Zscan10,Stk24,0
Cux1,Mypn,0
Klf15,Pitx1,0
Ybx1,Anp32b,0
Smad7,Ptprt,0
Vax2,Rnf165,0
Irf3,Tmem150a,0
Atf4,Ankrd28,0
Smad1,Dpf3,0
Parp1,Srsf6,0
Zbtb33,Hoxa1,0
Kat2a,Atf2,0
Pou4f1,Nab1,0
Hoxd11,Bcl6,0
Zscan10,Scn3a,0
Smad1,Rnf130,0
Arnt2,Erf,0
Nfe2,Slc9a2,0
Fosb,Spsb4,0
Spib,Tmeff1,0
Nfil3,Chrnb1,0
Id3,Peg10,0
Irf9,Ehf,0
Hoxb8,Rgs8,0
Hnrnpk,Alpl,0
Trp73,Reep3,0
Nfatc4,6430550D23Rik,0
Smad1,Plekha1,0
Hmgb2,Vars2,0
Bmi1,Sppl3,0
Six3,Snph,0
Runx1t1,Emp1,0
E2f2,Xpnpep1,0
Pou3f3,Tnfaip6,0
Nfe2,Slc22a15,0
Pax9,Dlgap3,0
Sall1,Bhlhe40,0
Rxrg,Hoxb8,0
Vax2,Actn1,0
Hes1,Fzd2,0
Pou3f2,Gli1,0
Taf1,Capzb,0
Tgif1,Slc7a3,0
Rfx3,Hdac7,0
Irf2,Btg1,0
Foxp2,Smad6,0
Plagl1,S100pbp,0
Pias3,Pafah1b1,0
Pou4f1,Cdc42ep1,0
Tef,Lasp1,0
Msx2,Bnc2,0
Smc3,Hoxc8,0
Pou2f2,Myh10,0
Hoxc8,Pacsin1,0
Lmx1b,Loxl4,0
Lin28a,Socs2,0
Rel,Hhip,0
Hoxc10,Arid1a,0
Hnf4a,Dusp27,0
Bhlhe41,Pcf11,0
Cux2,Casq1,0
Dmtf1,Lemd1,0
Egr1,Hoxc11,0
Atf3,Scube1,0
Parp1,Ghr,0
Kat5,Kctd1,0
Klf2,Rin1,0
Trp73,Ckmt1,0
Nr3c2,Casz1,0
Med1,Svep1,0
Hmga2,Npr3,0
Plag1,Uqcrh,0
Zic1,Socs3,0
Sim2,Tgfbr1,0
Plagl1,Ildr1,0
Tbx6,Rgs8,0
Hoxa4,Npy,0
Hoxd11,Gata3,0
Wdr5,Prdm11,0
Msx2,Irx2,0
Hoxa13,D630039A03Rik,0
Irf2,Tspan14,0
Ehf,Ints6,0
Gadd45a,Ccdc8,0
Ovol2,Fibin,0
Runx1t1,Cabp7,0
Nr0b1,Snai1,0
Mitf,Rnf38,0
Ybx1,Sorcs2,0
Irx3,Mamld1,0
Foxh1,Cacng4,0
Six4,Fzd7,0
Atf4,Kif26b,0
Nfic,Dnajb12,0
Zbtb7a,Krt17,0
Pml,Tyro3,0
Tbx6,Chst8,0
Hoxd11,Twf2,0
Pou2f2,Phkg1,0
Hoxb8,Esrp1,0
Smad6,Mal2,0
Sap30,Fzd2,0
Vax2,Erf,0
Sap30,Atf3,0
Erg,Tro,0
Sox7,Ppp1r14b,0
Taf1,Hoxd9,0
Ddit3,Khdrbs1,0
Xbp1,Trim36,0
Zbtb7a,Ptprd,0
Cux2,Tnks,0
Etv4,Kcnd3,0
Tcf4,Slc6a6,0
Sox11,Mapk10,0
Hoxd11,Hoxa4,0
Pax5,Pou3f1,0
Cbfb,Arhgef5,0
Pou3f1,Klf9,0
Hoxa5,Msc,0
Zfpm1,Mreg,0
Barx2,Cdh3,0
Mafb,Acvr2b,0
Sin3b,Akap6,0
Nr1d1,Sorcs1,0
Bach1,Cdh3,0
Nfe2,Adrbk2,0
Hesx1,Tmeff1,0
Junb,Jph2,0
Irf3,Marcks,0
Tbx6,Fgf20,0
Bach2,Onecut2,0
Arid3a,Vcp,0
Arid1a,Farp1,0
Ascl2,Jag1,0
Rcor2,Tspan14,0
Kdm5a,Col4a1,0
Cited2,Chd4,0
Nr3c2,Tmprss5,0
Mlxipl,Tcf4,0
Bcl6b,Hoxa10,0
Hoxc10,Gjb1,0
Six1,Tbx4,0
Dnmt3b,Fign,0
Egr2,Slc35f4,0
Mitf,Mapt,0
Thrb,Jdp2,0
Rarg,Hsp90ab1,0
Sin3b,Epha1,0
Sertad1,Ergic3,0
Prdm5,Ppp1r8,0
Eomes,Fbxo11,0
Tgfb1i1,Spata6,0
Tbx21,Elmod1,0
Six1,Ghr,0
Hoxd11,Vash2,0
Hoxa3,Brd4,0
Zscan10,Efnb2,0
Smad7,Gsc,0
Rarg,Dner,0
Mybl2,Ptprd,0
Gadd45a,Hesx1,0
Prrx2,Afp,0
Pbx2,Tnik,0
Nfat5,Scel,0
Rfx3,Stc2,0
Egr2,Cobl,0
Lhx2,Ntn1,0
Wdr5,Meox1,0
Nfat5,Rb1,0
Pax3,Sync,0
Cux2,Yes1,0
Lmnb1,Myt1l,0
Nr0b1,Rab34,0
Eomes,Serpinh1,0
Mllt3,C1ql3,0
Etv1,Wfikkn2,0
Ybx1,Cacnb2,0
Zfp423,Vars2,0
Xbp1,Stk24,0
Sox4,Adamts15,0
Smad2,Gabra2,0
Mtf2,Zbtb25,0
Rxrg,Mlec,0
Sertad1,Shank2,0
E4f1,Pea15a,0
Prrx2,Lox,0
