tf,gene,label
Hoxc4,Trps1,0
Hoxc4,Rb1,0
Hoxc4,Dmrta2,1
Hoxc4,Dusp6,1
Hoxc4,Reps2,0
Hoxc4,Baz1a,1
Hoxc4,Timm50,0
Hoxc4,Fam13c,0
Hoxc4,Stk4,0
Hoxc4,Pdzrn4,1
Hoxc4,Ebf3,0
Hoxc4,Pola1,0
Hoxc4,Kdm2b,1
Hoxc4,Sp5,1
Hoxc4,Pde8a,0
Hoxc4,Ank,0
Hoxc4,Sp4,0
Hoxc4,Wnt7a,0
Hoxc4,Bhlhe22,1
Hoxc4,Hoxb7,1
Hoxc4,Mab21l1,1
Hoxc4,Lrtm1,1
Hoxc4,Dclk1,1
Hoxc4,Ptrf,0
Hoxc4,Dpy19l1,0
Hoxc4,Dab2,1
Hoxc4,Unc13a,0
Hoxc4,Tle4,0
Hoxc4,Frat1,0
Hoxc4,Ttc7b,0
Hoxc4,Hand2,1
Hoxc4,Gdpd5,0
Hoxc4,Zfp608,0
Hoxc4,Lmo2,0
Hoxc4,Tnfaip6,0
Hoxc4,Ptgs2,0
Hoxc4,Casz1,0
Hoxc4,Cntrob,0
Hoxc4,Ntm,1
Hoxc4,Lingo2,1
Hoxc4,Glud1,0
Hoxc4,Fam83h,0
Hoxc4,Dusp3,0
Hoxc4,Scn3a,0
Hoxc4,Cnpy1,0
Hoxc4,St6galnac3,0
Hoxc4,Ino80,0
Hoxc4,Zswim6,0
Hoxc4,Espn,0
Hoxc4,Emx2,1
Hoxc4,Anks1b,1
Hoxc4,Hoxb13,0
Hoxc4,Colec12,0
Hoxc4,Klf6,0
Hoxc4,Chrnb2,0
Hoxc4,Lrrc4,1
Hoxc4,Gata2,0
Hoxc4,Ptch2,0
Hoxc4,2610028E06Rik,1
Hoxc4,Etv1,1
Hoxc4,Tnfrsf11a,0
Hoxc4,Ndst1,0
Hoxc4,Zbtb38,1
Hoxc4,Ttc36,1
Hoxc4,Ptms,0
Hoxc4,Adm,0
Hoxc4,Lemd1,1
Hoxc4,Skil,0
Hoxc4,Ubtd2,0
Hoxc4,Krtcap2,0
Hoxc4,Elavl2,0
Hoxc4,Dnajc11,0
Aff3,Batf2,0
Aff3,Ltbr,0
Aff3,Fli1,0
Aff3,Serbp1,0
Aff3,Rfx3,0
Aff3,Ehmt2,0
Aff3,Tinagl1,0
Aff3,Trim3,0
Aff3,Bhlhe41,0
Aff3,Celsr1,0
Aff3,Afp,0
Aff3,Zfp827,0
Aff3,Dgkh,0
Aff3,Samd4b,0
Aff3,Ppp1r9a,0
Aff3,Gng10,0
Aff3,Igf2,0
Aff3,Mecom,0
Aff3,Slc15a1,0
Aff3,Tle1,0
Aff3,Dpy19l1,0
Aff3,Ssbp3,0
Aff3,Rai2,0
Aff3,Crlf1,0
Aff3,Tmeff1,0
Aff3,Mtf2,0
Aff3,Rap1gds1,0
Aff3,Cabp1,0
Aff3,Prnp,0
Aff3,Klf8,0
Aff3,Ddx21,0
Aff3,Odf2,0
Aff3,Tbcc,0
Aff3,Pcsk1,0
Aff3,Sim2,0
Aff3,Ube2e3,0
Aff3,Lpar4,0
Aff3,Per2,0
Aff3,Setbp1,0
Aff3,Gramd1a,0
Aff3,Setd5,0
Aff3,Plcd1,0
Aff3,Arl4a,0
Aff3,Eomes,0
Aff3,Nrk,0
Fli1,Col5a1,0
Fli1,Gabrb3,0
Fli1,Pfn2,0
Fli1,AU040320,0
Fli1,Ltbr,0
Fli1,Klf4,0
Fli1,Tnfsf15,0
Fli1,Slc44a3,0
Fli1,Eno3,0
Fli1,Ptprk,0
Fli1,Dlgap1,0
Fli1,Myb,0
Fli1,Klhl15,0
Fli1,Zmat4,0
Fli1,Sema5b,0
Fli1,Prkce,0
Fli1,Begain,0
Fli1,Sp4,0
Fli1,Trpc4ap,0
Fli1,Smurf2,0
Fli1,Mecom,0
Fli1,Hoxc9,0
Fli1,Col5a2,0
Fli1,Zfp521,0
Fli1,4930467E23Rik,0
Fli1,Trim2,0
Fli1,Bnc1,0
Fli1,Lrfn1,0
Fli1,Hoxb9,0
Fli1,Elf5,0
Fli1,9130024F11Rik,0
Fli1,Enpp2,0
Fli1,9330182L06Rik,0
Fli1,Agpat4,0
Fli1,Pik3ip1,0
Fli1,Shf,0
Fli1,Iffo2,0
Fli1,Gpm6b,0
Fli1,Acsl4,0
Fli1,Lima1,0
Fli1,Rcor1,0
Fli1,Jph2,0
Fli1,Il4,0
Fli1,Sdc3,0
Fli1,Cited2,0
Fli1,Slc17a6,0
Fli1,Fap,0
Fli1,Ccnd3,0
Fli1,Cap1,0
Fli1,Ptch2,0
Fli1,Kirrel,0
Fli1,Rab12,0
Fli1,Ankrd34a,0
Fli1,Fgfr1,0
Fli1,Dido1,0
Fli1,Slc22a23,0
Fli1,Dlx1as,0
Hes1,Irs2,0
Hes1,Stat3,0
Hes1,Pde4dip,0
Hes1,Zfp697,0
Hes1,Ankrd11,0
Hes1,Kng2,0
Hes1,Mybpc1,0
Hes1,Vapb,0
Hes1,Spag9,0
Hes1,Rgs8,0
Hes1,Col14a1,0
Hes1,Acvr2b,0
Hes1,Tmod1,0
Hes1,Wnt2,0
Hes1,Notum,0
Hes1,1810062O18Rik,0
Hes1,Tnnt2,0
Hes1,Spock3,0
Hes1,Fam78a,0
Hes1,Bcl2l1,0
Hes1,Kat5,0
Hes1,Skiv2l,0
Hes1,Slc6a6,0
Hes1,Med12l,0
Hes1,Dab2,0
Hes1,Phip,0
Hes1,Elavl4,0
Hes1,Sel1l3,0
Hes1,Csk,0
Hes1,Nab2,0
Hes1,Trim36,0
Hes1,Slc4a3,0
Hes1,Dlg1,0
Hes1,Fut9,0
Hes1,Bmp1,0
Hes1,Itga3,0
Hes1,Spns3,0
Hes1,Qser1,0
Hes1,Trib1,0
Hes1,Lypla2,0
Hes1,Kank4,0
Hes1,Rab1b,0
Hes1,Pabpn1,0
Hes1,Mrc2,0
Hes1,Hoxa2,0
Hes1,Hdac7,0
Hes1,Rbms1,0
Hes1,Pex1,0
Hes1,Tcea3,0
Hes1,Slc22a23,0
Tcl1,4933430I17Rik,0
Tcl1,Aplp1,0
Tcl1,Plagl2,0
Tcl1,Prmt8,0
Tcl1,Plcxd3,0
Tcl1,Gdf6,0
Tcl1,Tnpo1,0
Tcl1,Hspa12b,0
Tcl1,Inhbb,0
Tcl1,Serpine2,0
Tcl1,Pknox2,0
Tcl1,Dgkh,0
Tcl1,Lrrfip1,0
Tcl1,Hoxb4,0
Tcl1,Kat5,0
Tcl1,Adrb1,0
Tcl1,Cacna1d,0
Tcl1,Nr4a2,0
Tcl1,Mfhas1,0
Tcl1,Lzts2,0
Tcl1,Ptprf,0
Tcl1,Osm,0
Tcl1,Gnl3,0
Tcl1,Kirrel2,0
Tcl1,Tll1,0
Tcl1,Spsb4,0
Tcl1,Eif2s2,0
Tcl1,2610203C20Rik,0
Tcl1,Rap1gds1,0
Tcl1,Inpp5a,0
Tcl1,Ppp3cb,0
Tcl1,Sppl3,0
Tcl1,Tcf15,0
Tcl1,Glud1,0
Tcl1,Uchl5,0
Tcl1,Tac1,0
Tcl1,Fjx1,0
Tcl1,Mapk10,0
Tcl1,Hnrnpl,0
Tcl1,Kcnc1,0
Tcl1,Mdfi,0
Tcl1,Trh,0
Tcl1,Npy,0
Tcl1,Ksr2,0
Tcl1,2610028E06Rik,0
Tcl1,Zbtb38,0
Tcl1,Esm1,0
Tcl1,Nle1,0
Tcl1,Pex1,0
Tcl1,Rnd2,0
Tcl1,Ildr1,0
Tcl1,Gdf5,0
Tcl1,Cdca2,0
Tfam,Stk24,0
Tfam,Pdzrn3,0
Tfam,Cbln1,0
Tfam,Spry4,0
Tfam,Inhbb,0
Tfam,Plxnc1,0
Tfam,Ryr2,0
Tfam,Zbtb34,0
Tfam,Dram1,0
Tfam,Lck,0
Tfam,Esrp1,0
Tfam,Dgkh,0
Tfam,Tmem132d,0
Tfam,Tagln3,0
Tfam,Actg1,0
Tfam,Hpgd,0
Tfam,Arf5,0
Tfam,Slc39a8,0
Tfam,Aatf,0
Tfam,Otx1,0
Tfam,Dnajb12,0
Tfam,Cacng7,0
Tfam,Serpinh1,0
Tfam,Fbln5,0
Tfam,Scube1,0
Tfam,Phip,0
Tfam,Ranbp17,0
Tfam,Fam19a5,0
Tfam,Nckap5,0
Tfam,Itpr3,0
Tfam,2810403D21Rik,0
Tfam,Brd4,0
Tfam,Dnmt3a,0
Tfam,Gpm6b,0
Tfam,Creb3,0
Tfam,Rnd3,0
Tfam,Slc35f1,0
Tfam,Onecut2,0
Tfam,Xkr4,0
Tfam,Gprc5c,0
Tfam,Zdhhc2,0
Tfam,Capn2,0
Tfam,Tgfb1i1,0
Tfam,Vegfa,0
Tfam,Igf1r,0
Tfam,Gata6,0
Tfam,Pum1,0
Tfam,Sema3b,0
Tfam,Stx11,0
Tfam,Plcd1,0
Tfam,Cav1,0
Tfam,Rbpms2,0
Tfam,Cdca2,0
Smad9,Egr2,0
Smad9,Zbtb25,0
Smad9,Irs2,0
Smad9,E130012A19Rik,0
Smad9,Rfx2,0
Smad9,Zc3h6,0
Smad9,Nat8l,0
Smad9,Rtkn,0
Smad9,Trpc6,0
Smad9,Meox1,0
Smad9,L3mbtl3,0
Smad9,Sumo3,0
Smad9,Hspa4l,0
Smad9,Pecam1,0
Smad9,Hbp1,0
Smad9,Fam193b,0
Smad9,Wwtr1,0
Smad9,P4htm,0
Smad9,Nab1,0
Smad9,Pcdh17,0
Smad9,Fam131c,0
Smad9,Isx,0
Smad9,Marcksl1,0
Smad9,Hist2h2be,0
Smad9,Tsc22d1,0
Smad9,Elovl5,0
Smad9,Klhl24,0
Smad9,Dnmt3a,0
Smad9,9330182L06Rik,0
Smad9,Dab1,0
Smad9,Chtf8,0
Smad9,Zfp710,0
Smad9,4930515G01Rik,0
Smad9,Srsf2,0
Smad9,Lhx9,0
Smad9,Dusp3,0
Smad9,Rspo3,0
Smad9,Pfkfb3,0
Smad9,Il1rapl1,0
Smad9,Jun,0
Smad9,Igsf9,0
Smad9,Vegfa,0
Smad9,Zic4,0
Smad9,Tbx4,0
Smad9,Unc80,0
Smad9,Rora,0
Smad9,Gata2,0
Smad9,2610028E06Rik,0
Smad9,Atxn10,0
Smad9,S1pr1,0
Smad9,Krt8,0
Smad9,Prkrir,0
Smad9,Fibin,0
Smad9,Mamld1,0
Smad9,Nr1d1,0
Smad9,Eif5a,0
Smad9,Pip4k2a,0
Smad9,Elavl2,0
Smad9,Mapk6,0
Smad9,Ctnna3,0
Pou4f1,Gem,0
Pou4f1,Cga,0
Pou4f1,Nsmaf,0
Pou4f1,Agap1,0
Pou4f1,A230050P20Rik,0
Pou4f1,Tmem151b,0
Pou4f1,Pik3r1,0
Pou4f1,Id4,0
Pou4f1,Ctgf,0
Pou4f1,Epas1,0
Pou4f1,Mgll,0
Pou4f1,Peg10,0
Pou4f1,Actn3,0
Pou4f1,Hoxc9,0
Pou4f1,Phf19,0
Pou4f1,Ovol2,0
Pou4f1,Ing3,0
Pou4f1,Csk,0
Pou4f1,Prpf3,0
Pou4f1,Rims2,0
Pou4f1,Trim36,0
Pou4f1,Dlgap4,0
Pou4f1,Prg4,0
Pou4f1,Srf,0
Pou4f1,Egr3,0
Pou4f1,Enpp2,0
Pou4f1,Fhod1,0
Pou4f1,Ube4b,0
Pou4f1,Fut9,0
Pou4f1,Ntm,0
Pou4f1,Mafb,0
Pou4f1,Anxa9,0
Pou4f1,Cmtm4,0
Pou4f1,Plekha2,0
Pou4f1,Gprc5b,0
Pou4f1,Sall4,0
Pou4f1,Arl8a,0
Pou4f1,Clcn3,0
Pou4f1,Cenpb,0
Pou4f1,Gata3,0
Pou4f1,Rarb,0
Pou4f1,Gli2,0
Ep300,Tcf4,0
Ep300,Gem,1
Ep300,Bmp2,1
Ep300,Nfix,1
Ep300,Emp1,1
Ep300,Rapgef3,1
Ep300,Ptpn21,0
Ep300,Kcnmb4,1
Ep300,Peg3,0
Ep300,App,0
Ep300,Aph1a,0
Ep300,Liph,0
Ep300,Fzd2,0
Ep300,Ctcf,0
Ep300,Reep3,0
Ep300,Nefm,1
Ep300,Tead2,0
Ep300,Stmn1,0
Ep300,Slc44a3,0
Ep300,Pigv,0
Ep300,Tnpo1,0
Ep300,Sobp,1
Ep300,Npas3,0
Ep300,Lefty2,0
Ep300,Idh3g,0
Ep300,Nr2e1,1
Ep300,Ebf3,1
Ep300,Kdm2b,1
Ep300,1810062O18Rik,1
Ep300,Msi2,0
Ep300,D930048N14Rik,0
Ep300,Ppp1r14b,0
Ep300,Wwtr1,0
Ep300,Tnfrsf12a,0
Ep300,Svep1,0
Ep300,Kat5,1
Ep300,Etv4,0
Ep300,Zfpm2,0
Ep300,Ddit4,1
Ep300,Six4,1
Ep300,Slc30a1,0
Ep300,Fam78b,0
Ep300,C1ql3,1
Ep300,Phf19,0
Ep300,Cdk2ap1,0
Ep300,Cacna1g,1
Ep300,Tbx18,1
Ep300,Hoxc10,0
Ep300,Hoxc8,1
Ep300,Med12l,0
Ep300,Phip,0
Ep300,Gpc3,1
Ep300,Rai2,1
Ep300,Parp8,1
Ep300,D630039A03Rik,0
Ep300,Rasip1,1
Ep300,Adamts1,0
Ep300,Zfp516,1
Ep300,Map3k3,0
Ep300,Cntrob,1
Ep300,Eif4ebp1,0
Ep300,Dhrs3,1
Ep300,Crb3,1
Ep300,Fzd8,0
Ep300,1700025G04Rik,1
Ep300,Col4a5,1
Ep300,Gadd45g,0
Ep300,Pou3f1,1
Ep300,Pcsk1,0
Ep300,Hs3st3b1,1
Ep300,Kank4,1
Ep300,Glod5,0
Ep300,Sgsm2,0
Ep300,Aspscr1,0
Ep300,Gpr27,1
Ep300,En1,1
Ep300,Zbtb38,0
Ep300,Foxo4,1
Ep300,Cited1,0
Ep300,Fgfr1,1
Ep300,Tmem25,0
Zic1,Col5a1,1
Zic1,Mex3b,1
Zic1,Grik3,1
Zic1,Gabrb3,1
Zic1,Scn1b,1
Zic1,Cdh11,1
Zic1,Ankrd28,1
Zic1,Atxn1,1
Zic1,Ptprt,1
Zic1,Shank2,1
Zic1,Nova1,1
Zic1,Zbtb25,1
Zic1,Nptx1,0
Zic1,Chst8,1
Zic1,Trpm3,1
Zic1,Ralyl,1
Zic1,Kcnd3,1
Zic1,Kcnh3,1
Zic1,Aplp1,1
Zic1,E130012A19Rik,1
Zic1,Stard10,1
Zic1,Gem,1
Zic1,Rxrg,1
Zic1,Nfix,1
Zic1,Sema6c,1
Zic1,Cdc42ep1,0
Zic1,Plxna4,1
Zic1,Prmt8,1
Zic1,Kctd1,1
Zic1,4930539J05Rik,1
Zic1,Podxl,1
Zic1,Kcnmb4,1
Zic1,Peg3,1
Zic1,Tox,1
Zic1,Adcy2,1
Zic1,Nkx2-1,0
Zic1,App,1
Zic1,Hhip,1
Zic1,Tgm3,0
Zic1,Gli1,1
Zic1,Setd7,0
Zic1,Zfp697,1
Zic1,Hoxd11,1
Zic1,Nsmaf,1
Zic1,Dnmt3b,1
Zic1,Smad6,1
Zic1,Xrcc6,1
Zic1,Reep3,1
Zic1,Nefm,1
Zic1,Lmo4,1
Zic1,Obsl1,1
Zic1,Tlx2,1
Zic1,Zbtb7b,1
Zic1,Cdyl2,1
Zic1,Klf4,1
Zic1,Qk,1
Zic1,Maneal,1
Zic1,Dsc2,1
Zic1,Mall,1
Zic1,Fbxl7,1
Zic1,Brsk2,1
Zic1,Trps1,1
Zic1,Arfgef1,1
Zic1,Mpp3,1
Zic1,Adcy1,1
Zic1,Ttc28,1
Zic1,Lancl3,1
Zic1,Slc44a3,0
Zic1,Ptch1,1
Zic1,Gdf6,1
Zic1,Ebf4,1
Zic1,Ptprk,1
Zic1,Ehmt2,1
Zic1,Pim2,1
Zic1,Plekha4,1
Zic1,Tnpo1,1
Zic1,Spry4,1
Zic1,E330009J07Rik,1
Zic1,Tet2,1
Zic1,Hspa12b,1
Zic1,Kcnk2,1
Zic1,Prdm11,1
Zic1,Mgat4c,0
Zic1,Slc39a7,1
Zic1,Sobp,1
Zic1,Plxnc1,1
Zic1,Socs2,1
Zic1,Fam13c,1
Zic1,Myb,1
Zic1,A230050P20Rik,1
Zic1,Wfikkn2,1
Zic1,Bhlhe41,1
Zic1,Pou3f3,1
Zic1,St8sia4,1
Zic1,Mllt3,1
Zic1,Tet3,1
Zic1,Cdk6,1
Zic1,Cacna2d2,1
Zic1,Hmgn2,1
Zic1,Celsr1,1
Zic1,Tox3,1
Zic1,Lefty2,1
Zic1,Lcorl,1
Zic1,Vash2,1
Zic1,Hoxa4,1
Zic1,Inca1,1
Zic1,Pou3f2,1
Zic1,Prok2,1
Zic1,Camkv,1
Zic1,Gnao1,1
Zic1,Lypd6b,1
Zic1,Zbtb8a,1
Zic1,Lmx1b,1
Zic1,L3mbtl3,1
Zic1,Notum,1
Zic1,1810062O18Rik,1
Zic1,Ptpn5,1
Zic1,Pax3,1
Zic1,Myt1l,1
Zic1,Angpt1,0
Zic1,Sh3pxd2a,1
Zic1,Tnnt2,1
Zic1,Fndc3b,1
Zic1,Pde8a,1
Zic1,Amotl2,1
Zic1,Rdh10,1
Zic1,Hspa4l,1
Zic1,Bcor,1
Zic1,Ank,1
Zic1,Rtn4r,1
Zic1,Esrp1,1
Zic1,Pth1r,1
Zic1,Kars,1
Zic1,Stxbp5l,1
Zic1,Perp,0
Zic1,Rin3,1
Zic1,Begain,1
Zic1,Tgfbrap1,1
Zic1,Osbpl6,1
Zic1,Cabp4,1
Zic1,Fzd6,1
Zic1,Met,1
Zic1,Wnt7a,0
Zic1,Bhlhe40,1
Zic1,Bhlhe22,1
Zic1,Ptchd1,1
Zic1,Hcn3,1
Zic1,Bcl11a,1
Zic1,Plxnd1,1
Zic1,Rarg,1
Zic1,Dlx5,1
Zic1,Foxj1,1
Zic1,Tnfrsf12a,1
Zic1,Cdc14a,1
Zic1,Sall3,0
Zic1,Nhs,1
Zic1,Gas5,1
Zic1,St6galnac5,1
Zic1,Arf5,1
Zic1,Dlgap3,1
Zic1,P4htm,1
Zic1,Gadd45b,1
Zic1,Dlx6os1,1
Zic1,Adrbk2,1
Zic1,Ntn1,1
Zic1,Cdk14,1
Zic1,Igdcc4,1
Zic1,Ube2b,1
Zic1,Atxn7l3,1
Zic1,Kat5,1
Zic1,Rtn4rl1,1
Zic1,Etv4,1
Zic1,Mgll,1
Zic1,Slc39a8,1
Zic1,Cdh3,1
Zic1,Gnaq,1
Zic1,Lrrn3,1
Zic1,Six1,1
Zic1,Adrb1,1
Zic1,Jdp2,1
Zic1,Hoxb6,1
Zic1,Klf3,1
Zic1,Actn3,1
Zic1,Gdf11,1
Zic1,Zfp768,1
Zic1,Otx1,1
Zic1,Efnb3,1
Zic1,Cacna1d,1
Zic1,Meg3,1
Zic1,Camk1d,1
Zic1,Rasd2,1
Zic1,Gdf10,1
Zic1,Zfp618,1
Zic1,Sox30,1
Zic1,Six4,1
Zic1,Porcn,1
Zic1,Mycn,1
Zic1,Slc22a4,1
Zic1,Ep300,1
Zic1,Krcc1,1
Zic1,Slc30a1,0
Zic1,Fam131c,1
Zic1,Lrrn1,1
Zic1,Fgf17,1
Zic1,Col23a1,1
Zic1,Fam78b,1
Zic1,Ntn4,1
Zic1,C1ql3,1
Zic1,Nipal4,1
Zic1,Pou2f2,1
Zic1,Phf19,1
Zic1,Mark1,1
Zic1,Nnat,1
Zic1,Cnn1,1
Zic1,Cdk2ap1,1
Zic1,Bend3,1
Zic1,Hoxa1,1
Zic1,Mcam,1
Zic1,Sfrp2,1
Zic1,Tmem136,1
Zic1,Trim8,1
Zic1,Snx2,1
Zic1,Hoxc11,1
Zic1,Irf1,1
Zic1,Hoxc8,1
Zic1,Mip,1
Zic1,Chrnb1,1
Zic1,Zfp703,1
Zic1,Map3k8,1
Zic1,Chd5,1
Zic1,Pacsin1,1
Zic1,Slc6a6,0
Zic1,Med12l,1
Zic1,Akap1,1
Zic1,Ccdc8,1
Zic1,Zfp503,0
Zic1,Hoxc6,1
Zic1,Usp25,1
Zic1,Pstpip2,1
Zic1,Jakmip2,1
Zic1,Xpo7,1
Zic1,Lrfn1,1
Zic1,Apln,0
Zic1,Wnt4,1
Zic1,Unc13a,1
Zic1,Fmnl2,1
Zic1,Arhgef17,1
Zic1,Ovol2,1
Zic1,Sept6,1
Zic1,Ube2g1,1
Zic1,Cnnm2,1
Zic1,Dpysl2,1
Zic1,Itga10,1
Zic1,Klf2,1
Zic1,Sel1l3,1
Zic1,Kcnip2,1
Zic1,Egr1,1
Zic1,Sipa1l1,1
Zic1,Rai2,1
Zic1,Ubqln4,1
Zic1,Sort1,1
Zic1,Maf,1
Zic1,Chd7,1
Zic1,Ovol1,1
Zic1,Alx1,0
Zic1,Bves,1
Zic1,Parp8,1
Zic1,Chn2,0
Zic1,Hspbap1,0
Zic1,Ermn,1
Zic1,Cdx1,1
Zic1,Mt4,1
Zic1,Pim1,1
Zic1,Tnrc18,1
Zic1,Heg1,1
Zic1,Vat1l,1
Zic1,Fam131b,1
Zic1,Timp3,1
Zic1,Rims2,1
Zic1,Kirrel2,1
Zic1,Shox2,1
Zic1,Celf4,1
Zic1,Ggt7,1
Zic1,Hand2,1
Zic1,Gli3,1
Zic1,Zfx,1
Zic1,Adra2a,1
Zic1,Trim36,1
Zic1,Tll1,1
Zic1,Ptprv,1
Zic1,Pde10a,0
Zic1,Crlf1,0
Zic1,Zfp536,0
Zic1,Kctd19,1
Zic1,Nbl1,1
Zic1,Sfmbt1,1
Zic1,Id2,1
Zic1,Mier1,1
Zic1,Thpo,1
Zic1,Ankrd52,1
Zic1,Slc25a12,1
Zic1,Ntng1,1
Zic1,Sorcs1,1
Zic1,B230319C09Rik,1
Zic1,Fam46a,1
Zic1,Pcbp4,1
Zic1,Jam2,1
Zic1,4430402I18Rik,1
Zic1,Zfp516,1
Zic1,Homer2,1
Zic1,Dlg1,1
Zic1,Fads2,1
Zic1,Pmepa1,1
Zic1,2610203C20Rik,1
Zic1,Adamts14,1
Zic1,Ssbp2,1
Zic1,Bcl3,1
Zic1,Samd4,1
Zic1,Dnmt3a,1
Zic1,Loxl4,1
Zic1,Ror2,1
Zic1,Fndc1,1
Zic1,Cntrob,1
Zic1,Fut9,0
Zic1,Pik3ip1,1
Zic1,Myl4,1
Zic1,Xkr6,1
Zic1,Flnc,1
Zic1,Col4a1,1
Zic1,Dsp,1
Zic1,Gna14,1
Zic1,Mast1,1
Zic1,Hes1,1
Zic1,Ccne2,1
Zic1,Nlgn3,1
Zic1,Ppm1h,1
Zic1,Fzd7,1
Zic1,Elavl3,1
Zic1,Grin3a,1
Zic1,Iffo2,1
Zic1,Nptxr,1
Zic1,Sdk1,1
Zic1,Strn,1
Zic1,Ildr2,1
Zic1,Nrp2,1
Zic1,Mafb,1
Zic1,St8sia6,1
Zic1,Pogk,1
Zic1,Tmem200a,1
Zic1,Adcyap1r1,1
Zic1,Cldn11,1
Zic1,Tcf15,1
Zic1,Chsy1,1
Zic1,Zfp710,1
Zic1,Ahnak,1
Zic1,Grid1,1
Zic1,Cnksr2,1
Zic1,Cxxc4,1
Zic1,Auts2,1
Zic1,Arhgap6,1
Zic1,Fam83h,1
Zic1,Fgf9,1
Zic1,Dhrs3,1
Zic1,Kcna6,1
Zic1,Phf21a,1
Zic1,Ly6h,1
Zic1,Rorc,1
Zic1,Kcnk3,1
Zic1,Fbxo11,1
Zic1,Cbfa2t3,1
Zic1,Usp42,1
Zic1,Phox2a,1
Zic1,Six3os1,1
Zic1,Irx2,1
Zic1,Klf8,1
Zic1,Prune2,1
Zic1,Inha,1
Zic1,Spats2l,1
Zic1,Fgf11,1
Zic1,Ltbp4,1
Zic1,Hoxa5,1
Zic1,Zbtb2,1
Zic1,Maged2,1
Zic1,Dusp5,1
Zic1,S100pbp,0
Zic1,Syt9,1
Zic1,Ctdsp2,1
Zic1,3425401B19Rik,1
Zic1,Pip4k2b,1
Zic1,Pitpnc1,1
Zic1,Irx5,1
Zic1,Jph2,1
Zic1,Xkr4,1
Zic1,Cpne5,1
Zic1,Gadd45g,1
Zic1,Frmd4b,1
Zic1,Plec,1
Zic1,Pnck,1
Zic1,Nuak1,1
Zic1,Brsk1,1
Zic1,Pdgfa,1
Zic1,Rims1,1
Zic1,Aebp2,1
Zic1,Iqsec2,1
Zic1,Enox1,1
Zic1,Cldn15,1
Zic1,Zdhhc2,1
Zic1,Slc9a2,1
Zic1,Bcl7c,1
Zic1,Rnf38,1
Zic1,Pou3f1,1
Zic1,Caskin1,1
Zic1,Fjx1,1
Zic1,Il1rapl1,1
Zic1,Jph4,1
Zic1,Bsn,1
Zic1,Sik1,1
Zic1,Fzd5,1
Zic1,Fign,1
Zic1,Rhobtb1,1
Zic1,Pcsk1,1
Zic1,Grip1,1
Zic1,Zswim6,1
Zic1,Mctp1,1
Zic1,Ttc9b,1
Zic1,Gfra1,1
Zic1,Astn2,1
Zic1,Tro,1
Zic1,Pipox,1
Zic1,Tead1,1
Zic1,Espn,1
Zic1,Hs3st3b1,1
Zic1,Igsf9,1
Zic1,Fst,1
Zic1,Itpka,1
Zic1,D16Ertd472e,1
Zic1,Cacng4,1
Zic1,Cadm3,1
Zic1,Nol4,1
Zic1,Emx2,1
Zic1,Tead3,1
Zic1,Fam53b,1
Zic1,Rnf19b,1
Zic1,Shc3,1
Zic1,Ptprm,0
Zic1,Polr3e,1
Zic1,Srpr,1
Zic1,Ilf3,1
Zic1,Runx1t1,1
Zic1,Vsx2,1
Zic1,Glis3,1
Zic1,Gsc,1
Zic1,Twf2,1
Zic1,Cacna2d3,1
Zic1,Nr2f1,1
Zic1,Tac2,1
Zic1,Lef1,1
Zic1,Bnc2,1
Zic1,Clstn2,1
Zic1,Lmx1a,1
Zic1,Per1,1
Zic1,Prkag1,1
Zic1,Prdm16,1
Zic1,Capn6,1
Zic1,Dap3,1
Zic1,Nr4a1,1
Zic1,Rspo2,0
Zic1,Klf6,1
Zic1,Chrnb2,1
Zic1,Efemp2,1
Zic1,Wnt9a,1
Zic1,Dchs1,1
Zic1,Gpr27,1
Zic1,Pou2f3,1
Zic1,Fgf18,1
Zic1,Pitx1,1
Zic1,Nova2,1
Zic1,Unc80,1
Zic1,Igfbp5,1
Zic1,Hivep2,1
Zic1,Gata2,1
Zic1,Ptch2,1
Zic1,Lctl,0
Zic1,Mfsd6,1
Zic1,Zyx,1
Zic1,Tgfb1,1
Zic1,Dusp4,1
Zic1,Krt17,0
Zic1,H19,1
Zic1,Fosl2,1
Zic1,Tnfrsf11a,1
Zic1,Smad2,0
Zic1,Galnt13,1
Zic1,Ctdspl,1
Zic1,Ndst1,1
Zic1,Dlg3,1
Zic1,Etohd2,0
Zic1,Ckmt1,1
Zic1,Setbp1,1
Zic1,Rnf165,1
Zic1,Nck2,1
Zic1,Hoxa6,1
Zic1,Gramd1a,1
Zic1,Mgat3,1
Zic1,Sox12,1
Zic1,Ube2k,0
Zic1,Npr3,1
Zic1,Rab12,1
Zic1,Esm1,1
Zic1,Mamld1,1
Zic1,Stx11,1
Zic1,Nle1,1
Zic1,Smarcd3,1
Zic1,Trip4,1
Zic1,Foxo4,1
Zic1,Ube2d3,1
Zic1,Cited1,1
Zic1,Adm,1
Zic1,Zhx2,1
Zic1,Abi3bp,1
Zic1,Tpm1,1
Zic1,Cdkn1c,1
Zic1,Trpc4,1
Zic1,Zfp423,1
Zic1,St3gal1,1
Zic1,Tmprss5,0
Zic1,Mtus1,1
Zic1,Cenpb,1
Zic1,Ndrg1,1
Zic1,Tmeff2,1
Zic1,Bmp4,1
Zic1,Hic1,1
Zic1,Cav1,1
Zic1,Kctd15,1
Zic1,Shoc2,1
Zic1,Nsg2,1
Zic1,Kat2b,1
