TF,Target,Label,Score
Mycn,Fam53b,1,999
Mycn,Axin2,1,999
Mycn,Usp2,1,999
Mycn,Rnf19b,1,999
Mycn,Col1a1,1,999
Mycn,Shc3,1,999
Mycn,Polr3e,1,999
Mycn,Fbxo32,1,999
Mycn,Tgfb1i1,1,999
Mycn,Srpr,1,999
Mycn,Ilf3,1,999
Mycn,Sgsm2,1,999
Mycn,Vegfa,1,999
Mycn,Lrp8,1,999
Mycn,Vsx2,1,999
Mycn,Glis3,1,999
Mycn,Cbfa2t2,1,999
Mycn,Igf1r,1,999
Mycn,Twf2,1,999
Mycn,Smad3,1,999
Mycn,Mark2,1,999
Mycn,Nr2f1,1,999
Mycn,Hoxb13,1,999
Mycn,Lef1,1,999
Mycn,Camk2n1,1,999
Mycn,Ccdc80,1,999
Mycn,Bnc2,1,999
Mycn,Clstn2,1,999
Mycn,Lmx1a,1,999
Mycn,Per1,1,999
Mycn,Gata6,1,999
Mycn,Gprc5b,1,999
Mycn,Prdm16,1,999
Mycn,Ldha,1,999
Mycn,Tdgf1,1,999
Mycn,Dap3,0,0
Mycn,Nr4a1,1,999
Mycn,Colec12,1,999
Mycn,Atf3,0,0
Mycn,Robo1,1,999
Mycn,Klf6,1,999
Mycn,Srm,1,999
Mycn,Chac1,1,999
Mycn,Gad1,1,999
Mycn,Chrnb2,1,999
Mycn,Tulp4,1,999
Mycn,Wnt9a,1,999
Mycn,Aspscr1,1,999
Mycn,Dchs1,1,999
Mycn,Cpeb3,1,999
Mycn,Gpr27,1,999
Mycn,Pou2f3,1,999
Mycn,Lif,1,999
Mycn,Fgf18,1,999
Mycn,Slc23a3,1,999
Mycn,Slco5a1,1,999
Mycn,Mrc2,1,999
Mycn,Hivep2,1,999
Mycn,Elovl6,1,999
Mycn,Hs6st2,1,999
Mycn,Gata2,1,999
Mycn,Shb,1,999
Mycn,Lctl,1,999
Mycn,Prpf19,1,999
Mycn,Nebl,1,999
Mycn,Cd63,1,999
Mycn,Sema3b,1,999
Mycn,Srsf12,1,999
Mycn,Sox6,1,999
Mycn,Krt17,1,999
Mycn,2610028E06Rik,1,999
Mycn,Fosl2,1,999
Mycn,Mobp,1,999
Mycn,Tnfrsf11a,1,999
Mycn,En1,1,999
Mycn,Dlg3,1,999
Mycn,Etohd2,1,999
Mycn,Per2,1,999
Mycn,Nck2,1,999
Mycn,Gramd1a,1,999
Mycn,Dio3,1,999
Mycn,Slc22a15,1,999
Mycn,Sox12,1,999
Mycn,Krt8,1,999
Mycn,Prkrir,1,999
Mycn,Ube2k,1,999
Mycn,Pgbd5,1,999
Mycn,Npr3,1,999
Mycn,Fam81a,1,999
Mycn,Mbtd1,1,999
Mycn,Rbms1,1,999
Mycn,Vgll3,1,999
Mycn,AI661453,1,999
Mycn,Mamld1,1,999
Mycn,Nle1,1,999
Mycn,Pex1,1,999
Mycn,Hsp90ab1,1,999
Mycn,Trip4,1,999
Mycn,Six3,1,999
Mycn,Rin1,1,999
Mycn,Foxo4,1,999
Mycn,Lhfp,1,999
Mycn,Snai1,1,999
Mycn,Sik3,1,999
Mycn,Ube2d3,1,999
Mycn,Cited1,1,999
Mycn,Maml3,1,999
Mycn,Nfatc1,1,999
Mycn,Adm,1,999
Mycn,Zhx2,1,999
Mycn,Lax1,1,999
Mycn,Tpm1,1,999
Mycn,Nr1d1,1,999
Mycn,Cdkn1c,1,999
Mycn,Ubl7,1,999
Mycn,Trpc4,1,999
Mycn,Fgfr1,1,999
Mycn,St3gal1,1,999
Mycn,Nr6a1,1,999
Mycn,Frmd4a,1,999
Mycn,Mtus1,1,999
Mycn,Ramp2,1,999
Mycn,Cenpb,1,999
Mycn,Lrrc1,1,999
Mycn,Plbd1,1,999
Mycn,Pik3c2b,1,999
Mycn,Lemd1,1,999
Mycn,Tmpo,1,999
Mycn,Elovl2,1,999
Mycn,Tmeff2,1,999
Mycn,Xkr5,1,999
Mycn,Klf7,1,999
Mycn,Nostrin,1,999
Mycn,Gata3,1,999
Mycn,Zfp62,1,999
Mycn,Hic1,1,999
Mycn,Chpf2,1,999
Mycn,Arl4a,1,999
Mycn,Kctd15,1,999
Mycn,Nog,1,999
Mycn,Nsg2,1,999
Mycn,Cacnb2,1,999
Mycn,Pdk1,1,999
Mycn,Prkaca,1,999
Mycn,Pcsk6,1,999
Mycn,Msn,1,999
Mycn,Insm1,1,999
Mycn,Irs1,1,999
Mycn,Adamts17,1,999
Mycn,Sox7,1,999
Mycn,Tshz3,1,999
Mycn,Ngef,1,999
Mycn,Ndufa4l2,1,999
Mycn,9530059O14Rik,1,999
Mycn,Acta1,1,999
Mycn,Bmi1,1,999
Mycn,Krtcap2,1,999
Mycn,Mmgt2,1,999
Mycn,Rab3il1,1,999
Mycn,Sgk1,1,999
Mycn,Ddc,1,999
Mycn,Sox8,1,999
Mycn,Hoxd8,1,999
Mycn,Elavl2,1,999
Mycn,Ccdc64,1,999
Mycn,Fbxo43,1,999
Mycn,Eomes,1,999
Mycn,Nrk,1,999
Mycn,Chst11,1,999
Mycn,Kif21b,1,999
Mycn,1810043G02Rik,1,999
Mycn,Gabre,1,999
Mycn,Nphs1,1,999
Mycn,Ctnna3,1,999
Mycn,Dlx6,1,999
Mycn,Hes7,1,999
Mycn,Cxcl14,1,999
Nr4a3,Scn1b,0,0
Nr4a3,Abi3,0,0
Nr4a3,Cyp26a1,0,0
Nr4a3,Pacs2,0,0
Nr4a3,Mybpc1,0,0
Nr4a3,Parp14,0,0
Nr4a3,H2afy,0,0
Nr4a3,Hist1h1e,0,0
Nr4a3,Crtac1,0,0
Nr4a3,Lcorl,0,0
Nr4a3,Crmp1,0,0
Nr4a3,Zfhx4,0,0
Nr4a3,Tmem151b,0,0
Nr4a3,Arf5,0,0
Nr4a3,Scamp1,0,0
Nr4a3,Lypd4,0,0
Nr4a3,Fam49a,0,0
Nr4a3,Usp28,0,0
Nr4a3,Mef2c,0,0
Nr4a3,Smtnl1,0,0
Nr4a3,Cntn1,0,0
Nr4a3,Prpf3,0,0
Nr4a3,Id2,0,0
Nr4a3,Hrh2,0,0
Nr4a3,Apbb1ip,0,0
Nr4a3,Chsy1,0,0
Nr4a3,Cnksr2,0,0
Nr4a3,Wnt3,0,0
Nr4a3,Klf8,0,0
Nr4a3,1700034H15Rik,0,0
Nr4a3,Fzd5,0,0
Nr4a3,Fst,0,0
Nr4a3,Vegfc,0,0
Nr4a3,Mdfi,0,0
Nr4a3,Ilf3,0,0
Nr4a3,Btg1,0,0
Nr4a3,Lasp1,0,0
Nr4a3,Shb,0,0
Nr4a3,Ccdc129,0,0
Nr4a3,Npr3,0,0
Nr4a3,Zbtb38,0,0
Nr4a3,Ildr1,0,0
Nr4a3,Nsg2,0,0
Nr4a3,Ctnna3,0,0
Rad21,Cdh11,0,0
Rad21,Cyp26a1,0,0
Rad21,Syt6,0,0
Rad21,Gm5577,0,0
Rad21,Basp1,0,0
Rad21,Gigyf2,0,0
Rad21,Maneal,0,0
Rad21,Hoxa3,0,0
Rad21,Col14a1,0,0
Rad21,Tmod1,0,0
Rad21,Tpm3,0,0
Rad21,Arf5,0,0
Rad21,Etv4,0,0
Rad21,Nab1,0,0
Rad21,March2,0,0
Rad21,Fgf17,0,0
Rad21,Tbx18,0,0
Rad21,Hoxc6,0,0
Rad21,Phip,0,0
Rad21,Ttc7b,0,0
Rad21,Mitf,0,0
Rad21,Ptprv,0,0
Rad21,Dgkz,0,0
Rad21,Csf3r,0,0
Rad21,Cabp1,0,0
Rad21,Nptxr,0,0
Rad21,Hoxa5,0,0
Rad21,Etv5,0,0
Rad21,Bcl7c,0,0
Rad21,Igsf9,0,0
Rad21,Ogdhl,0,0
Rad21,Trib2,0,0
Rad21,Setbp1,0,0
Rad21,Sox12,0,0
Rad21,AI661453,0,0
Rad21,Mov10,0,0
Rad21,Foxo4,0,0
Rad21,Zfp423,0,0
Rad21,Tmpo,0,0
Rad21,Arl4a,0,0
Rad21,Nr0b1,0,0
Rad21,Sgk1,0,0
Rad21,Rnf11,0,0
Rad21,Sox2,0,0
Nfatc3,Abi3,1,999
Nfatc3,Cdc42ep1,0,0
Nfatc3,Fbxw7,1,999
Nfatc3,Marcks,1,999
Nfatc3,App,1,999
Nfatc3,Usp46,0,0
Nfatc3,Cdyl2,0,0
Nfatc3,Hoxc4,0,0
Nfatc3,Npas3,0,0
Nfatc3,Stk4,0,0
Nfatc3,Rcc2,1,999
Nfatc3,Naa25,0,0
Nfatc3,Erc2,0,0
Nfatc3,Lck,0,0
Nfatc3,Sema5b,0,0
Nfatc3,Scml4,0,0
Nfatc3,Pth1r,0,0
Nfatc3,Kdm3b,0,0
Nfatc3,Prickle1,1,999
Nfatc3,Gas5,0,0
Nfatc3,Gng10,0,0
Nfatc3,Gadd45b,0,0
Nfatc3,Cldn4,0,0
Nfatc3,Mfhas1,0,0
Nfatc3,Col5a2,0,0
Nfatc3,Ptrf,0,0
Nfatc3,Hoxc10,0,0
Nfatc3,Med12l,0,0
Nfatc3,Hoxc6,0,0
Nfatc3,Isx,0,0
Nfatc3,Ing3,0,0
Nfatc3,Mitf,0,0
Nfatc3,Itpr1,0,0
Nfatc3,Zfp536,0,0
Nfatc3,Ptp4a2,0,0
Nfatc3,Rgs7,0,0
Nfatc3,Srsf1,0,0
Nfatc3,St8sia6,0,0
Nfatc3,Btla,0,0
Nfatc3,Ifng,0,0
Nfatc3,Vars2,0,0
Nfatc3,Qser1,0,0
Nfatc3,Zmynd8,0,0
Nfatc3,St8sia2,0,0
Nfatc3,Ascc2,0,0
Nfatc3,Usp2,0,0
Nfatc3,Mdfi,0,0
Nfatc3,Tdgf1,0,0
Nfatc3,Dchs1,0,0
Nfatc3,Hivep2,0,0
Nfatc3,Nrg1,0,0
Nfatc3,Etohd2,0,0
Nfatc3,Rab30,0,0
Nfatc3,Fbxo36,0,0
Nfatc3,Nrk,1,999
Nfatc3,Mapk6,0,0
Msc,Grik3,0,0
Msc,Cald1,0,0
Msc,Smad4,0,0
Msc,Zbtb11,0,0
Msc,Aph1a,0,0
Msc,Dnmt3b,0,0
Msc,Reep3,0,0
Msc,Cntn6,0,0
Msc,Dlgap1,0,0
Msc,Plxnc1,0,0
Msc,Smarca1,0,0
Msc,Rdh10,0,0
Msc,Calb2,0,0
Msc,Fam193b,0,0
Msc,Akt3,0,0
Msc,Tcl1,0,0
Msc,Phf19,0,0
Msc,Zfp503,0,0
Msc,Marcksl1,0,0
Msc,Podn,0,0
Msc,Bves,0,0
Msc,Mme,0,0
Msc,Cdx1,0,0
Msc,Trim36,0,0
Msc,Ppp2r3a,0,0
Msc,Srf,0,0
Msc,Speg,0,0
Msc,Actn1,0,0
Msc,Atp1a1,0,0
Msc,Ric8b,0,0
Msc,Gjb1,0,0
Msc,1700025G04Rik,0,0
Msc,Klf8,0,0
Msc,Syt9,0,0
Msc,Hipk2,0,0
Msc,Foxred1,0,0
Msc,Lrrc8d,0,0
Msc,Pum1,0,0
Msc,Irx3,0,0
Msc,Tbx3,0,0
Msc,Ccnd3,0,0
Msc,Lctl,0,0
Msc,Tnfrsf11a,0,0
Msc,Pappa,0,0
Msc,Aldh1a3,0,0
Msc,Frmd4a,0,0
Msc,Prkar1b,0,0
Msc,Cdk4,0,0
Dppa2,Dnmt3b,0,0
Dppa2,Smarca2,0,0
Dppa2,Sobp,0,0
Dppa2,Dleu2,0,0
Dppa2,Hormad2,0,0
Dppa2,Hspa4l,0,0
Dppa2,Zfp518b,0,0
Dppa2,Irx1,0,0
Dppa2,Rbms2,0,0
Dppa2,Tmem132d,0,0
Dppa2,Gng10,0,0
Dppa2,P4htm,0,0
Dppa2,Peg10,0,0
Dppa2,Lrtm1,0,0
Dppa2,Hoxc9,0,0
Dppa2,Dnajb12,0,0
Dppa2,Cacna1d,0,0
Dppa2,Kif26b,0,0
Dppa2,4933434E20Rik,0,0
Dppa2,Otud1,0,0
Dppa2,Dynll2,0,0
Dppa2,Sorcs1,0,0
Dppa2,Zfp516,0,0
Dppa2,Rnf26,0,0
Dppa2,Pik3ip1,0,0
Dppa2,Gm14137,0,0
Dppa2,Ntm,0,0
Dppa2,Zc3h12a,0,0
Dppa2,Mafb,0,0
Dppa2,Pbx1,0,0
Dppa2,Fgf20,0,0
Dppa2,Ppm1a,0,0
Dppa2,Tie1,0,0
Dppa2,Fgf11,0,0
Dppa2,Ino80,0,0
Dppa2,Dixdc1,0,0
Dppa2,Dner,0,0
Dppa2,Aplp2,0,0
Dppa2,Lypla2,0,0
Dppa2,Usp2,0,0
Dppa2,Rnf19b,0,0
Dppa2,Tbx6,0,0
Dppa2,Cbfa2t2,0,0
Dppa2,Parm1,0,0
Dppa2,Ksr2,0,0
Dppa2,Cacnb1,0,0
Dppa2,Il1rn,0,0
Dppa2,Ube2v1,0,0
Dppa2,Nfib,0,0
Dppa2,Pitpna,0,0
Dppa2,Fxyd1,0,0
Dppa2,Prkaca,0,0
Dppa2,Ccdc64,0,0
Nr4a2,Sash1,0,0
Nr4a2,Scel,0,0
Nr4a2,Rxrg,1,999
Nr4a2,Cdc42ep1,0,0
Nr4a2,Ptpn21,1,999
Nr4a2,Ikzf2,0,0
Nr4a2,Satb1,1,999
Nr4a2,Lpp,1,999
Nr4a2,Foxq1,1,999
Nr4a2,Zc3h4,0,0
Nr4a2,Mpp3,0,0
Nr4a2,Lgi1,1,999
Nr4a2,Rnf128,1,999
Nr4a2,Ppargc1b,0,0
Nr4a2,Dmrta2,0,0
Nr4a2,Spry4,1,999
Nr4a2,Masp1,1,999
Nr4a2,L3mbtl3,1,999
Nr4a2,Cdh2,1,999
Nr4a2,Sh3pxd2a,0,0
Nr4a2,Bcor,1,999
Nr4a2,Upp1,1,999
Nr4a2,Kitl,0,0
Nr4a2,Gadd45b,0,0
Nr4a2,Igdcc4,0,0
Nr4a2,Adrb1,0,0
Nr4a2,Mecom,1,999
Nr4a2,Ddit4,1,999
Nr4a2,Ddah2,1,999
Nr4a2,Fam131c,1,999
Nr4a2,Gabra3,0,0
Nr4a2,Bend3,1,999
Nr4a2,Nap1l1,1,999
Nr4a2,Chrnb1,1,999
Nr4a2,Zfp703,1,999
Nr4a2,Egfl6,1,999
Nr4a2,Ovol1,1,999
Nr4a2,Got1,0,0
Nr4a2,Sertad2,1,999
Nr4a2,Gdpd5,0,0
Nr4a2,Ypel5,0,0
Nr4a2,Zfx,1,999
Nr4a2,Lmo2,1,999
Nr4a2,Pdzk1,1,999
Nr4a2,Rasip1,0,0
Nr4a2,Ltbp1,0,0
Nr4a2,Dyrk2,0,0
Nr4a2,Itpr3,1,999
Nr4a2,Slc4a3,1,999
Nr4a2,Esr1,1,999
Nr4a2,Homer2,1,999
Nr4a2,Dnmt3a,1,999
Nr4a2,Mast1,0,0
Nr4a2,Tagln2,1,999
Nr4a2,Ppm1h,1,999
Nr4a2,Ntm,0,0
Nr4a2,Nptxr,1,999
Nr4a2,Mafb,0,0
Nr4a2,Zfp644,0,0
Nr4a2,Zfp710,1,999
Nr4a2,Lhx9,0,0
Nr4a2,Glra2,1,999
Nr4a2,Fzd8,1,999
Nr4a2,Kcnq2,0,0
Nr4a2,En2,1,999
Nr4a2,Six3os1,1,999
Nr4a2,Nedd9,1,999
Nr4a2,Spats2l,1,999
Nr4a2,Zbtb2,1,999
Nr4a2,Dusp5,1,999
Nr4a2,Jph2,1,999
Nr4a2,Hipk2,0,0
Nr4a2,Matr3,0,0
Nr4a2,Lgr5,1,999
Nr4a2,Spib,0,0
Nr4a2,Rims1,0,0
Nr4a2,A830010M20Rik,1,999
Nr4a2,Nkx2-9,0,0
Nr4a2,Col1a1,1,999
Nr4a2,Fbxo32,1,999
Nr4a2,Runx1t1,1,999
Nr4a2,Mark2,0,0
Nr4a2,Lrrc4,1,999
Nr4a2,Cpeb3,1,999
Nr4a2,Pitx1,0,0
Nr4a2,Il1rn,1,999
Nr4a2,Hs6st2,1,999
Nr4a2,Hoxb8,0,0
Nr4a2,Sox6,1,999
Nr4a2,Mobp,1,999
Nr4a2,Sh3bp1,1,999
Nr4a2,Ckmt1,1,999
Nr4a2,Zbtb38,1,999
Nr4a2,Tpm1,1,999
Nr4a2,Nr6a1,1,999
Nr4a2,Bmp4,1,999
Nr4a2,Fancd2,1,999
Nr4a2,Fxyd1,1,999
Nr4a2,Kcnb1,1,999
Nr4a2,Slc22a23,1,999
Nr4a2,Ddc,1,999
Nr4a2,Sox2,1,999
Gata2,Grik3,1,999
Gata2,Abi3,1,999
Gata2,Cul1,1,999
Gata2,Pmp22,0,0
Gata2,Chd4,1,999
Gata2,AU040320,1,999
Gata2,Ikzf2,0,0
Gata2,Ctcf,1,999
Gata2,Ankrd11,1,999
Gata2,Pdgfra,0,0
Gata2,Lmo4,1,999
Gata2,Obsl1,0,0
Gata2,Plcxd3,1,999
Gata2,Brsk2,0,0
Gata2,Tpm2,0,0
Gata2,Ptprk,0,0
Gata2,Dusp6,1,999
Gata2,Tet2,0,0
Gata2,Tmem43,0,0
Gata2,Plxnc1,1,999
Gata2,Timm50,0,0
Gata2,Psip1,1,999
Gata2,A230050P20Rik,0,0
Gata2,Idh3g,1,999
Gata2,Suz12,0,0
Gata2,Ccdc106,1,999
Gata2,Gnao1,0,0
Gata2,Srrm4,1,999
Gata2,Msi2,1,999
Gata2,Myt1l,1,999
Gata2,Angpt1,1,999
Gata2,Cyr61,0,0
Gata2,March1,0,0
Gata2,Kars,1,999
Gata2,Pik3r1,1,999
Gata2,Tcf7l2,1,999
Gata2,Dpp6,0,0
Gata2,Dlx5,0,0
Gata2,Arf5,1,999
Gata2,Gadd45b,0,0
Gata2,Dlx6os1,1,999
Gata2,Etv4,0,0
Gata2,Midn,1,999
Gata2,Six1,1,999
Gata2,Cadm1,0,0
Gata2,Fgf17,0,0
Gata2,Krt19,1,999
Gata2,Nnat,0,0
Gata2,Nap1l1,1,999
Gata2,Chd5,1,999
Gata2,Hoxc6,1,999
Gata2,Rtn4,1,999
Gata2,Elavl4,1,999
Gata2,Dpysl2,1,999
Gata2,Acsf2,0,0
Gata2,Klf2,1,999
Gata2,Zmiz1,0,0
Gata2,Mitf,1,999
Gata2,Pim1,0,0
Gata2,Ggt7,1,999
Gata2,Tuba1a,1,999
Gata2,Nutf2,1,999
Gata2,Eln,1,999
Gata2,Hrh2,0,0
Gata2,Map3k3,1,999
Gata2,Rbpj,0,0
Gata2,Gngt2,1,999
Gata2,Myl4,1,999
Gata2,Pogk,0,0
Gata2,Zfp710,0,0
Gata2,Dag1,0,0
Gata2,Isl1,1,999
Gata2,Arhgap29,1,999
Gata2,Acsl4,0,0
Gata2,Ppm1a,0,0
Gata2,Fzd8,0,0
Gata2,Ubr5,0,0
Gata2,Appl1,0,0
Gata2,Flot2,1,999
Gata2,Acsl3,0,0
Gata2,Atxn1l,1,999
Gata2,Foxd1,0,0
Gata2,Brsk1,1,999
Gata2,Dennd2a,1,999
Gata2,Zdhhc2,1,999
Gata2,Fjx1,1,999
Gata2,Hnrnpl,1,999
Gata2,Bsn,1,999
Gata2,Trp63,1,999
Gata2,Ppp3ca,1,999
Gata2,Shc3,0,0
Gata2,Fbxo32,1,999
Gata2,Runx1t1,1,999
Gata2,Anks1b,1,999
Gata2,Smad3,0,0
Gata2,Ubr3,1,999
Gata2,Nr4a1,0,0
Gata2,Hhex,1,999
Gata2,Tbx4,1,999
Gata2,Efemp2,0,0
Gata2,Ypel2,1,999
Gata2,Trib2,1,999
Gata2,Rora,1,999
Gata2,Ccnd3,0,0
Gata2,Lctl,0,0
Gata2,Wnt5a,0,0
Gata2,Lypd6,1,999
Gata2,Sh3bp1,1,999
Gata2,Rnf165,1,999
Gata2,Ctnnd1,1,999
Gata2,Eda,1,999
Gata2,Nle1,1,999
Gata2,Smarcd3,1,999
Gata2,Fgfr1,0,0
Gata2,Tmpo,0,0
Gata2,Chpf2,1,999
Gata2,Fbxo36,1,999
Gata2,Pde4b,1,999
Gata2,Elavl2,0,0
Irf2,Ino80d,1,999
Irf2,Bcl6,1,999
Irf2,Ncoa7,1,999
Irf2,Nfix,1,999
Irf2,Ikzf2,1,999
Irf2,Ext1,1,999
Irf2,Smad6,1,999
Irf2,Tead2,1,999
Irf2,Mybpc1,0,0
Irf2,Cdk17,1,999
Irf2,Oaf,1,999
Irf2,Ppp2r2b,0,0
Irf2,Fli1,1,999
Irf2,Serbp1,0,0
Irf2,Tnfsf15,1,999
Irf2,Ptprk,0,0
Irf2,Tnpo1,0,0
Irf2,Plxnc1,1,999
Irf2,Stk4,1,999
Irf2,Dram1,1,999
Irf2,Lox,1,999
Irf2,L3mbtl3,1,999
Irf2,Sp5,1,999
Irf2,Amotl2,1,999
Irf2,Scml4,1,999
Irf2,Prkce,1,999
Irf2,Tcf7l2,1,999
Irf2,Slco2a1,1,999
Irf2,Bhlhe22,1,999
Irf2,Vcl,0,0
Irf2,Akt3,0,0
Irf2,Dlx6os1,1,999
Irf2,Atxn7l3,0,0
Irf2,Etv6,1,999
Irf2,Fut8,0,0
Irf2,Fbln5,0,0
Irf2,Dtna,1,999
Irf2,Hoxc11,1,999
Irf2,Cstad,1,999
Irf2,Tle4,0,0
Irf2,Ptprd,0,0
Irf2,Csnk1g2,0,0
Irf2,Mitf,1,999
Irf2,Lmo2,0,0
Irf2,Elf5,1,999
Irf2,Copz2,0,0
Irf2,Elmo3,0,0
Irf2,Chpf,0,0
Irf2,Dpf3,1,999
Irf2,Rap1gds1,0,0
Irf2,Agpat4,1,999
Irf2,Gap43,0,0
Irf2,Srsf1,0,0
Irf2,Elavl3,0,0
Irf2,Ntm,1,999
Irf2,Zmym3,0,0
Irf2,Dusp3,0,0
Irf2,Zeb2,1,999
Irf2,Rspo3,1,999
Irf2,Onecut2,0,0
Irf2,Eif4g1,0,0
Irf2,Meis1,1,999
Irf2,Ltbp4,1,999
Irf2,Atxn1l,0,0
Irf2,Pnck,0,0
Irf2,Rims1,1,999
Irf2,Rnf38,0,0
Irf2,Il1rapl1,1,999
Irf2,Emx2os,1,999
Irf2,Phactr1,1,999
Irf2,Fap,0,0
Irf2,Ubr3,0,0
Irf2,Zic4,1,999
Irf2,Dap3,1,999
Irf2,Dyrk1a,1,999
Irf2,Slc23a3,0,0
Irf2,Hivep2,0,0
Irf2,Hoxb8,1,999
Irf2,Cyld,1,999
Irf2,Krt17,0,0
Irf2,2610028E06Rik,1,999
Irf2,Etv1,1,999
Irf2,Nrg1,1,999
Irf2,Hoxa6,1,999
Irf2,Celf2,1,999
Irf2,Prkrir,0,0
Irf2,Itgb6,1,999
Irf2,Eda,0,0
Irf2,Rnd2,0,0
Irf2,Six3,1,999
Irf2,Foxo4,1,999
Irf2,Plcd1,0,0
Irf2,Tcerg1l,0,0
Irf2,Gata3,1,999
Irf2,Dido1,0,0
Irf2,Cacnb2,1,999
Irf2,Ehf,0,0
Irf2,Bmi1,1,999
Irf2,Rfx4,0,0
Irf2,Gabre,1,999
Irf2,Mapk6,1,999
Irf2,Hes7,0,0
Purb,Ino80d,0,0
Purb,Kcnd3,0,0
Purb,Lpgat1,0,0
Purb,Cdc42ep1,0,0
Purb,Adcy2,0,0
Purb,Satb2,0,0
Purb,Itsn2,0,0
Purb,Reep3,0,0
Purb,Npas3,0,0
Purb,Cdk6,0,0
Purb,Nr2e1,0,0
Purb,Phlda1,0,0
Purb,Fam78a,0,0
Purb,Asns,0,0
Purb,Hcn3,0,0
Purb,Tnfrsf12a,0,0
Purb,Gas5,0,0
Purb,P4htm,0,0
Purb,Ntn1,0,0
Purb,Hoxd9,0,0
Purb,Rtn4rl1,0,0
Purb,Lrrn3,0,0
Purb,Slc15a1,0,0
Purb,Kcnj3,0,0
Purb,Sept6,0,0
Purb,Ing3,0,0
Purb,Slitrk4,0,0
Purb,Podn,0,0
Purb,Stim2,0,0
Purb,Gnl3,0,0
Purb,Ptprv,0,0
Purb,Ltbp1,0,0
Purb,Adamts1,0,0
Purb,Flt1,0,0
Purb,Ptp4a2,0,0
Purb,Slc20a2,0,0
Purb,Sorbs1,0,0
Purb,Sync,0,0
Purb,Mafb,0,0
Purb,Gfod1,0,0
Purb,Ifng,0,0
Purb,Nlk,0,0
Purb,Lgr4,0,0
Purb,Xkr4,0,0
Purb,Acsl3,0,0
Purb,Foxc1,0,0
Purb,Emx2os,0,0
Purb,Fbxo32,0,0
Purb,Bnc2,0,0
Purb,Gbx2,0,0
Purb,Mtch2,0,0
Purb,Dlg3,0,0
Purb,Pum2,0,0
Purb,Plcd1,0,0
Purb,Nr6a1,0,0
Purb,Hic1,0,0
Purb,Pdk1,0,0
Purb,Lrrc8c,0,0
Eed,Atxn1,0,0
Eed,Trpm3,0,0
Eed,Ubtf,0,0
Eed,Tiam2,0,0
Eed,Mybpc1,0,0
Eed,Gdf6,0,0
Eed,Tshz1,0,0
Eed,Stc2,0,0
Eed,Pax3,0,0
Eed,Cyr61,0,0
Eed,Esrp1,0,0
Eed,Perp,0,0
Eed,Tmem108,0,0
Eed,Slc15a1,0,0
Eed,Serpina3n,0,0
Eed,Schip1,0,0
Eed,Zcchc24,0,0
Eed,Snph,0,0
Eed,Junb,0,0
Eed,Chn2,0,0
Eed,Csk,0,0
Eed,Tll1,0,0
Eed,Crlf1,0,0
Eed,Kctd19,0,0
Eed,Rasip1,0,0
Eed,Hlf,0,0
Eed,Id3,0,0
Eed,Pls3,0,0
Eed,Traf4,0,0
Eed,Kpna2,0,0
Eed,St8sia6,0,0
Eed,Uchl5,0,0
Eed,Glra2,0,0
Eed,Phox2a,0,0
Eed,Wtip,0,0
Eed,Zfp36l1,0,0
Eed,Il4,0,0
Eed,Rnf19b,0,0
Eed,Gata6,0,0
Eed,Colec12,0,0
Eed,Rab1b,0,0
Eed,Pappa,0,0
Eed,Mamld1,0,0
Eed,Mtus1,0,0
Eed,Arl4a,0,0
Eed,Ndufa4l2,0,0
Klf4,Col5a1,1,999
Klf4,Mex3b,1,999
Klf4,Grik3,1,999
Klf4,Asxl3,1,999
Klf4,Shroom4,1,999
Klf4,Gabrb3,1,999
Klf4,5330413P13Rik,1,999
Klf4,Ptprg,1,999
Klf4,Egr2,1,999
Klf4,Scn1b,1,999
Klf4,4933430I17Rik,1,999
Klf4,Abi3,1,999
Klf4,Cryab,1,999
Klf4,Ankrd28,1,999
Klf4,Batf2,1,999
Klf4,Tgfbr1,1,999
Klf4,Cldn7,1,999
Klf4,Atxn1,1,999
Klf4,Ptprt,1,999
Klf4,Chd2,1,999
Klf4,Shank2,1,999
Klf4,Nova1,1,999
Klf4,Zbtb25,1,999
Klf4,Cyp26a1,1,999
Klf4,Nptx1,1,999
Klf4,Vim,1,999
Klf4,Chst8,1,999
Klf4,Trpm3,1,999
Klf4,Nrxn1,1,999
Klf4,Syt6,1,999
Klf4,Sash1,1,999
Klf4,Scel,1,999
Klf4,Cul1,1,999
Klf4,Tcf4,1,999
Klf4,Pitx2,1,999
Klf4,Tob1,1,999
Klf4,Bach1,1,999
Klf4,Nrip1,1,999
Klf4,Tpbg,1,999
Klf4,Pmp22,1,999
Klf4,Kcnd3,1,999
Klf4,Pfn2,1,999
Klf4,Crim1,1,999
Klf4,Aplp1,1,999
Klf4,Ubtf,1,999
Klf4,Irs2,1,999
Klf4,Gm5577,1,999
Klf4,Chd4,1,999
Klf4,Spic,1,999
Klf4,E130012A19Rik,1,999
Klf4,Gprc5a,1,999
Klf4,Stat3,1,999
Klf4,Nme2,1,999
Klf4,Cpne9,1,999
Klf4,Stard10,1,999
Klf4,Lpgat1,1,999
Klf4,Rtf1,1,999
Klf4,Gem,1,999
Klf4,Zbtb44,1,999
Klf4,Hdac9,1,999
Klf4,Nfix,1,999
Klf4,Cnr1,1,999
Klf4,Emp1,1,999
Klf4,AU040320,1,999
